expt_no	cell_line	inhibition_calc_method	first_agent	conc_first_agent	first_agent_inhibition	first_agent_stddev	second_agent	conc_second_agent	second_agent_inhibition	second_agent_stddev	combo_observed	combo_stddev	bliss	observed_bliss_diff
95	CFPAC-1	28	Docetaxel	1.25			0.1% DMSO				6.58	0.658		
95	CFPAC-1	28	Curcumin	0.002			0.1% DMSO				-12.4	2.108		
90	MiaPaCa-2	28	Crizotinib	0.3			0.1% DMSO				-3.1	1.333		
95	CFPAC-1	28	Lovastatin	2.5			0.1% DMSO				9.29	1.2077		
95	CFPAC-1	28	Lovastatin	0.16			0.1% DMSO				-1.42	1.8318		
95	CFPAC-1	28	Tipifarnib	0.01			0.1% DMSO				-16.69	2.1697		
90	MiaPaCa-2	28	AZD-8931	0.002			0.1% DMSO				2.49	3.8595		
95	CFPAC-1	28	Mitomycin C	0.0006			0.1% DMSO				10.25	1.64		
95	CFPAC-1	28	Bortezomib	2.5			0.1% DMSO				81.87	0.8187		
95	CFPAC-1	28	Obatoclax	0.08			0.1% DMSO				-6.93	2.6334		
98	Capan-2	28	Tivantinib	0.08			0.1% DMSO				0.49	2.94		
96	PL45	28	Bortezomib	10			0.1% DMSO				98.17	0		
90	MiaPaCa-2	28	Gefitinib	0.02			0.1% DMSO				0.83	1.8343		
179	BxPC-3	28	Alectinib	0.63			0.1% DMSO				3.67	0.8074		
90	MiaPaCa-2	28	Tozasertib	0.0003			0.1% DMSO				-4.77	14.31		
179	BxPC-3	28	MLN-8237	10			0.1% DMSO				10.33	5.6815		
90	MiaPaCa-2	28	AR-A014418	1.25			0.1% DMSO				0.91	6.6885		
179	BxPC-3	28	Trifluorothymidine	0.02			0.1% DMSO				2.75	4.015		
90	MiaPaCa-2	28	ABT-888	1.25			0.1% DMSO				-0.63	8.4924		
179	BxPC-3	28	2-deoxy-D-glucose	1000			0.1% DMSO				30.1	12.341		
179	BxPC-3	28	EHT-1864	0.16			0.1% DMSO				-6.41	4.6152		
179	BxPC-3	28	Triapine	0.16			0.1% DMSO				-24.27	0.9708		
90	MiaPaCa-2	28	Temsirolimus	0.0003			0.1% DMSO				-1.45	7.337		
179	BxPC-3	28	Carboplatin	1.25			0.1% DMSO				-30.47	1.2188		
90	MiaPaCa-2	28	Homoharringtonine	0.16			0.1% DMSO				79.67	0		
179	BxPC-3	28	ABT-263	0.16			0.1% DMSO				-3.35	14.2375		
90	MiaPaCa-2	28	Decitabine	0.005			0.1% DMSO				0.58	9.367		
179	BxPC-3	28	Trametinib	0.01			0.1% DMSO				27.43	0.8229		
90	MiaPaCa-2	28	Tivantinib	0.16			0.1% DMSO				-2.83	2.6036		
179	BxPC-3	28	MLN-4924	1.25			0.1% DMSO				45.07	6.7605		
92	Hs766T	28	17-DMAG	0.16			0.1% DMSO				35.36	3.8896		
179	BxPC-3	28	ML 130	0.002			0.1% DMSO				-32.06	5.1296		
179	BxPC-3	28	Debio1143	0.2			0.1% DMSO				16.61	2.3254		
179	BxPC-3	28	Erlotinib	0.002			0.1% DMSO				-38.58	0.7716		
90	BxPC-3	28	XAV 939	5			0.1% DMSO				15.73	1.7303		
90	MiaPaCa-2	28	Vinorelbine	0.3			0.1% DMSO				49.64	2.482		
90	MiaPaCa-2	28	Temsirolimus	5			0.1% DMSO				-0.46	11.0768		
179	BxPC-3	28	Debio0932	0.02			0.1% DMSO				15.47	7.735		
179	BxPC-3	28	GANT61	0.002			0.1% DMSO				-36.67	13.2012		
179	BxPC-3	28	Dactinomycin	10			0.1% DMSO				99.35	0		
179	BxPC-3	28	GGTI-298	1.25			0.1% DMSO				-15.99	9.1143		
179	BxPC-3	28	JQ1	1.25			0.1% DMSO				38.92	8.5624		
90	MiaPaCa-2	28	JK 184	0.08			0.1% DMSO				49.13	1.4739		
90	MiaPaCa-2	28	Piperlongumine	0.02			0.1% DMSO				-5.2	3.588		
181	PL45	28	JQ1	1.25			0.1% DMSO				17.99	5.397		
179	BxPC-3	28	Nutlin-3	1.25			0.1% DMSO				-23.58	4.2444		
90	MiaPaCa-2	28	Decitabine	10			0.1% DMSO				-10.01	1.3013		
179	BxPC-3	28	Gemcitabine	10			0.1% DMSO				54.19	9.2123		
90	MiaPaCa-2	28	Rosiglitazone	2.5			0.1% DMSO				-5.57	8.912		
179	BxPC-3	28	MLN-4924	10			0.1% DMSO				73.02	5.1114		
90	MiaPaCa-2	28	Tipifarnib	5			0.1% DMSO				9.7	7.081		
90	MiaPaCa-2	28	AR-A014418	0.01			0.1% DMSO				-7.43	4.5323		
97	HPAF-II	28	NVP-TAE684	10			0.1% DMSO				77.93	5.4551		
179	BxPC-3	28	Dactinomycin	1.25			0.1% DMSO				99.47	0		
97	HPAF-II	28	Pemetrexed	0.0006			0.1% DMSO				-0.94	3.6472		
179	BxPC-3	28	Digoxin	1.25			0.1% DMSO				99.38	0		
97	HPAF-II	28	Crizotinib	0.001			0.1% DMSO				-2.9	2.9		
179	BxPC-3	28	Dapagliflozin	0.16			0.1% DMSO				-33.53	5.3648		
97	HPAF-II	28	Lapatinib	0.63			0.1% DMSO				-5.91	4.0779		
179	BxPC-3	28	Thioridazine	10			0.1% DMSO				1.88	8.1968		
92	AsPC-1	28	Erlotinib	5			0.1% DMSO				23.56	24.2668		
179	BxPC-3	28	Erlotinib	0.16			0.1% DMSO				-17.03	0.6812		
179	BxPC-3	28	BI-D1870	0.16			0.1% DMSO				-8.45	1.7745		
179	BxPC-3	28	5-nonyloxytryptamine oxalate	0.02			0.1% DMSO				-24.32	0.2432		
98	Capan-2	28	Tivantinib	0.005			0.1% DMSO				-6.34	7.3544		
179	BxPC-3	28	Gemcitabine	0.002			0.1% DMSO				-24.32	12.16		
179	BxPC-3	28	NH125	0.002			0.1% DMSO				-19.61	7.0596		
179	BxPC-3	28	Zibotentan	10			0.1% DMSO				-4.3	8.385		
179	BxPC-3	28	RO4929097	1.25			0.1% DMSO				0.8	3.08		
179	BxPC-3	28	Zibotentan	0.02			0.1% DMSO				-2	9.22		
98	Capan-2	28	AZD-4547	0.001			0.1% DMSO				-1.67	9.4355		
98	Capan-2	28	NVP-231	0.001			0.1% DMSO				-1.23	5.7195		
90	MiaPaCa-2	28	CIP 13-74	0.0003			0.1% DMSO				-1.59	7.6479		
179	BxPC-3	28	Vandetanib	1.25			0.1% DMSO				-0.85	0.901		
90	MiaPaCa-2	28	Bortezomib	0.63			0.1% DMSO				90.84	1.8168		
179	BxPC-3	28	GGTI-298	0.002			0.1% DMSO				-18.09	1.4472		
179	BxPC-3	28	Carboplatin	0.02			0.1% DMSO				-29.8	1.192		
179	BxPC-3	28	5-fluorouracil	0.02			0.1% DMSO				-30.29	13.6305		
183	Hs766T	28	Atorvastatin	1.25			0.1% DMSO				-12.46	3.8626		
90	MiaPaCa-2	28	Hydroxychloroquine	0.02			0.1% DMSO				-3.13	3.2865		
90	MiaPaCa-2	28	BI-2536	0.0006			0.1% DMSO				8.81	5.4622		
179	BxPC-3	28	ES 936	0.63			0.1% DMSO				-29.46	4.1244		
179	BxPC-3	28	Rapamycin	10			0.1% DMSO				37.34	0.7468		
179	BxPC-3	28	Erlotinib	0.02			0.1% DMSO				-26.13	7.0551		
90	BxPC-3	28	Triptolide	0.63			0.1% DMSO				93.27	0		
179	BxPC-3	28	2-deoxy-D-glucose	16			0.1% DMSO				-24.7	1.482		
179	BxPC-3	28	Debio1143	12.5			0.1% DMSO				45.94	1.8376		
179	BxPC-3	28	GDC-0941	0.002			0.1% DMSO				-29.55	12.7065		
90	MiaPaCa-2	28	Simvastatin	2.5			0.1% DMSO				53.94	1.6182		
179	BxPC-3	28	Oligomycin	1.56			0.1% DMSO				7.27	3.8531		
179	BxPC-3	28	Alectinib	0.01			0.1% DMSO				0.2	1.486		
179	BxPC-3	28	ES 936	0.08			0.1% DMSO				-30.97	0.3097		
179	BxPC-3	28	Verapamil	0.16			0.1% DMSO				-14.59	4.8147		
179	BxPC-3	28	Debio0932	0.2			0.1% DMSO				11.38	12.518		
179	BxPC-3	28	STA-4783	1.25			0.1% DMSO				-18.68	5.604		
179	BxPC-3	28	OSI-906	10			0.1% DMSO				25.49	3.8235		
179	BxPC-3	28	GDC-0941	0.02			0.1% DMSO				-20.92	15.69		
179	BxPC-3	28	JQ1	10			0.1% DMSO				53.85	1.6155		
90	MiaPaCa-2	28	Tipifarnib	0.63			0.1% DMSO				6.01	5.1686		
179	BxPC-3	28	GSK690693	0.16			0.1% DMSO				-9.3	7.068		
90	MiaPaCa-2	28	Tozasertib	0.63			0.1% DMSO				31.84	1.592		
179	BxPC-3	28	PF-431396	10			0.1% DMSO				99.17	0		
179	BxPC-3	28	Nutlin-3	0.002			0.1% DMSO				-31.36	4.0768		
179	BxPC-3	28	IMD 0354	0.002			0.1% DMSO				-2.85	6.3555		
90	MiaPaCa-2	28	PNU 74654	0.3			0.1% DMSO				-1	2.09		
179	BxPC-3	28	HBX-41108	0.02			0.1% DMSO				-14.97	2.994		
98	Capan-2	28	Gefitinib	0.005			0.1% DMSO				-5.29	6.877		
179	BxPC-3	28	NH125	0.02			0.1% DMSO				-25.23	10.092		
90	MiaPaCa-2	28	Triptolide	2.5			0.1% DMSO				83.26	0.8326		
179	BxPC-3	28	PF3644022	0.02			0.1% DMSO				-13.87	0.2774		
179	BxPC-3	28	MLN-4924	0.002			0.1% DMSO				-31.03	1.5515		
90	MiaPaCa-2	28	Enzastaurin	0.16			0.1% DMSO				-4.43	5.2274		
90	MiaPaCa-2	28	Simvastatin	0.04			0.1% DMSO				-6.35	2.0955		
179	BxPC-3	28	Digoxin	0.002			0.1% DMSO				-33.9	4.068		
179	BxPC-3	28	Carboplatin	10			0.1% DMSO				-16.62	2.1606		
179	BxPC-3	28	MLN-4924	0.02			0.1% DMSO				-18.69	9.1581		
90	MiaPaCa-2	28	Lovastatin	0.3			0.1% DMSO				-2.18	3.3572		
179	BxPC-3	28	Dactinomycin	0.02			0.1% DMSO				65.6	22.304		
179	BxPC-3	28	Lapatinib	0.16			0.1% DMSO				-7.28	4.5864		
179	BxPC-3	28	Thioridazine	0.16			0.1% DMSO				-23.52	1.6464		
179	BxPC-3	28	Curcumin	0.02			0.1% DMSO				-27.99	6.1578		
179	BxPC-3	28	KP372-1	0.16			0.1% DMSO				-31.33	4.3862		
96	PL45	28	PHA 665752	0.16			0.1% DMSO				-5.78	5.8956		
179	BxPC-3	28	STA-4783	0.002			0.1% DMSO				-17.57	1.9327		
90	MiaPaCa-2	28	NVP-TAE684	10			0.1% DMSO				39.65	11.102		
179	BxPC-3	28	ES 936	5			0.1% DMSO				-30.5	1.22		
90	MiaPaCa-2	28	MK-2206	0.63			0.1% DMSO				4.43	8.6385		
179	BxPC-3	28	2-deoxy-D-glucose	125			0.1% DMSO				-33.17	4.9755		
90	BxPC-3	28	R428	5			0.1% DMSO				0.66	9.8472		
179	BxPC-3	28	Efavirenz	10			0.1% DMSO				-34.39	3.7829		
90	MiaPaCa-2	28	Cerulenin	0.001			0.1% DMSO				6.6	1.254		
179	BxPC-3	28	Atorvastatin	1.25			0.1% DMSO				21.74	48.4802		
90	MiaPaCa-2	28	Mitomycin C	0.01			0.1% DMSO				4.77	8.5383		
179	BxPC-3	28	HBX-41108	0.002			0.1% DMSO				-18.54	1.854		
92	AsPC-1	28	Vemurafenib	5			0.1% DMSO				-38.94	42.4446		
179	BxPC-3	28	Trametinib	5			0.1% DMSO				66.03	6.603		
90	BxPC-3	28	Triptolide	0.08			0.1% DMSO				57.69	6.3459		
179	BxPC-3	28	BI-D1870	0.002			0.1% DMSO				-4.83	6.279		
90	MiaPaCa-2	28	Paclitaxel	0.04			0.1% DMSO				40.24	4.024		
179	BxPC-3	28	Triapine	0.002			0.1% DMSO				-19.12	3.824		
179	BxPC-3	28	MS-275	10			0.1% DMSO				61.2	9.792		
179	BxPC-3	28	Vandetanib	0.02			0.1% DMSO				-12.08	0.2416		
179	BxPC-3	28	SB 218078	0.002			0.1% DMSO				-8.77	6.7529		
179	BxPC-3	28	5-fluorouracil	0.002			0.1% DMSO				-13.65	17.199		
179	BxPC-3	28	Nutlin-3	0.16			0.1% DMSO				-34.29	1.3716		
179	BxPC-3	28	Alectinib	0.001			0.1% DMSO				2.89	4.8552		
90	MiaPaCa-2	28	Vemurafenib	0.0003			0.1% DMSO				-1.12	6.1376		
179	BxPC-3	28	SN-38	1.25			0.1% DMSO				95.9	1.918		
90	MiaPaCa-2	28	17-DMAG	0.63			0.1% DMSO				58.67	1.1734		
179	BxPC-3	28	Digoxin	10			0.1% DMSO				99.76	0		
90	MiaPaCa-2	28	Hydroxychloroquine	5			0.1% DMSO				86.67	3.4668		
179	BxPC-3	28	GSK690693	0.002			0.1% DMSO				-22.46	1.123		
90	MiaPaCa-2	28	CYT-387	0.04			0.1% DMSO				5.39	6.9531		
179	BxPC-3	28	ABT-263	10			0.1% DMSO				53.95	8.0925		
90	MiaPaCa-2	28	BI-2536	0.16			0.1% DMSO				56.65	1.6995		
179	BxPC-3	28	5-fluorouracil	10			0.1% DMSO				22.84	1.3704		
90	MiaPaCa-2	28	Enzastaurin	0.0003			0.1% DMSO				-3.81	4.8006		
179	BxPC-3	28	Carfilzomib	0.02			0.1% DMSO				35.35	25.0985		
90	MiaPaCa-2	28	Tivantinib	2.5			0.1% DMSO				46.98	4.698		
179	BxPC-3	28	NH125	10			0.1% DMSO				98.5	0.985		
98	Capan-2	28	Docetaxel	0.001			0.1% DMSO				2.68	3.8592		
179	BxPC-3	28	SB225002	0.02			0.1% DMSO				-22.43	7.6262		
90	BxPC-3	28	Carfilzomib	1.25			0.1% DMSO				97.89	0.9789		
179	BxPC-3	28	UNC0638	0.02			0.1% DMSO				-14.55	9.4575		
179	PANC-1	28	JQ1	0.002			0.1% DMSO				-13.26	4.9062		
179	BxPC-3	28	Vismodegib	10			0.1% DMSO				-8.41	11.3535		
90	MiaPaCa-2	28	Dovitinib	0.16			0.1% DMSO				14.84	1.484		
179	BxPC-3	28	SB 218078	1.25			0.1% DMSO				10.21	8.3722		
90	MiaPaCa-2	28	PF-573228	5			0.1% DMSO				19.37	8.7165		
179	BxPC-3	28	Thioridazine	0.02			0.1% DMSO				-23.1	7.161		
179	BxPC-3	28	Metformin	1.25			0.1% DMSO				-29.55	6.7965		
179	BxPC-3	28	5-nonyloxytryptamine oxalate	10			0.1% DMSO				46.21	50.831		
90	MiaPaCa-2	28	AZD-4547	0.001			0.1% DMSO				9.31	3.4447		
179	BxPC-3	28	I-BET	0.002			0.1% DMSO				-15.06	5.271		
90	MiaPaCa-2	28	BRD-7389	0.01			0.1% DMSO				-5.35	0.963		
181	PL45	28	Oligomycin	0.2			0.1% DMSO				0.6	0.168		
90	MiaPaCa-2	28	AZD-7762	0.001			0.1% DMSO				-3.5	13.44		
179	BxPC-3	28	ABT-263	1.25			0.1% DMSO				20.41	5.3066		
179	BxPC-3	28	ML 130	10			0.1% DMSO				-14.02	2.103		
179	BxPC-3	28	IMD 0354	1.25			0.1% DMSO				25.17	12.585		
90	MiaPaCa-2	28	AZD-4547	2.5			0.1% DMSO				0.93	4.1757		
179	BxPC-3	28	Foretinib	10			0.1% DMSO				96.8	3.872		
90	MiaPaCa-2	28	CIP 13-74	5			0.1% DMSO				22.74	3.1836		
179	BxPC-3	28	STA-4783	10			0.1% DMSO				-32.35	7.764		
90	MiaPaCa-2	28	PHA 665752	10			0.1% DMSO				-11.8	1.298		
179	BxPC-3	28	SB 218078	10			0.1% DMSO				27.02	1.0808		
92	AsPC-1	28	BMS-536924	0.0003			0.1% DMSO				-3.53	3.9536		
98	Capan-2	28	ABT-888	0.001			0.1% DMSO				1.36	5.4264		
96	PL45	28	R428	5			0.1% DMSO				32.12	7.0664		
179	BxPC-3	28	Erlotinib	1.25			0.1% DMSO				9.89	5.0439		
90	BxPC-3	28	Temsirolimus	5			0.1% DMSO				12.31	3.3237		
179	BxPC-3	28	UNC0638	1.25			0.1% DMSO				-21.76	7.616		
179	BxPC-3	28	I-BET	10			0.1% DMSO				43.2	0.432		
179	BxPC-3	28	Vandetanib	0.16			0.1% DMSO				-14.08	2.5344		
90	MiaPaCa-2	28	BRD-7389	0.002			0.1% DMSO				4.98	3.486		
179	BxPC-3	28	JQ1	0.002			0.1% DMSO				-20.56	1.028		
90	MiaPaCa-2	28	AZD-7762	2.5			0.1% DMSO				47.45	1.898		
179	BxPC-3	28	GSK690693	10			0.1% DMSO				27.73	3.0503		
90	MiaPaCa-2	28	Docetaxel	5			0.1% DMSO				40.7	8.14		
179	BxPC-3	28	Triapine	10			0.1% DMSO				40.25	7.245		
90	MiaPaCa-2	28	Decitabine	0.04			0.1% DMSO				-2.08	2.08		
179	BxPC-3	28	KP372-1	0.02			0.1% DMSO				-35.52	1.0656		
179	MiaPaCa-2	28	SB225002	0.02			0.1% DMSO				-12.8	1.024		
90	MiaPaCa-2	28	Vemurafenib	0.3			0.1% DMSO				1.85	5.7165		
90	MiaPaCa-2	28	Tivantinib	1.25			0.1% DMSO				10.97	8.1178		
179	BxPC-3	28	Metformin	0.002			0.1% DMSO				-29.4	6.174		
90	MiaPaCa-2	28	Imatinib	1.25			0.1% DMSO				1.96	1.2544		
179	BxPC-3	28	KP372-1	0.002			0.1% DMSO				-38.16	3.816		
90	MiaPaCa-2	28	YM155	0.0009			0.1% DMSO				10.34	4.4462		
179	BxPC-3	28	MK-1775	0.02			0.1% DMSO				-26.57	0.2657		
179	BxPC-3	28	WZ4002	10			0.1% DMSO				40.61	17.8684		
179	BxPC-3	28	UNC0638	0.002			0.1% DMSO				-8.47	2.1175		
179	BxPC-3	28	Topotecan	1.25			0.1% DMSO				81.96	2.4588		
179	BxPC-3	28	Carfilzomib	0.002			0.1% DMSO				-26.43	4.7574		
179	BxPC-3	28	Atorvastatin	0.02			0.1% DMSO				-11.55	15.477		
179	BxPC-3	28	Atorvastatin	0.002			0.1% DMSO				-8.91	16.2162		
251	MiaPaCa-2	41	BRD-7389	0.3071	-3.24	13.77	0.1% DMSO				-3.24	13.77		
179	BxPC-3	28	WZ4002	1.25			0.1% DMSO				-2.37	7.2048		
90	BxPC-3	28	Syk Inhibitor	0.005			0.1% DMSO				-7.66	4.2896		
90	BxPC-3	28	Lapatinib	2.5			0.1% DMSO				19.73	3.1568		
90	MiaPaCa-2	28	PNU 74654	0.08			0.1% DMSO				-5.18	5.8016		
179	BxPC-3	28	EHT-1864	0.02			0.1% DMSO				-18.37	3.674		
90	MiaPaCa-2	28	Erlotinib	0.04			0.1% DMSO				-0.85	2.21		
179	BxPC-3	28	JQ1	0.16			0.1% DMSO				3.15	8.2215		
90	MiaPaCa-2	28	BMS-536924	0.005			0.1% DMSO				-6.58	8.554		
179	BxPC-3	28	GANT61	1.25			0.1% DMSO				-30.69	5.2173		
179	BxPC-3	28	RO4929097	10			0.1% DMSO				5.97	0.9552		
179	BxPC-3	28	Lapatinib	10			0.1% DMSO				42.58	4.6838		
90	MiaPaCa-2	28	Embelin	0.02			0.1% DMSO				-9.68	2.3232		
179	BxPC-3	28	GGTI-298	0.02			0.1% DMSO				-17.28	10.8864		
179	BxPC-3	28	Gemcitabine	0.16			0.1% DMSO				43.63	3.4904		
179	BxPC-3	28	RO4929097	0.002			0.1% DMSO				8.59	0.1718		
92	Hs766T	28	Flavopiridol	0.3			0.1% DMSO				25.72	4.3724		
179	BxPC-3	28	Dasatinib	10			0.1% DMSO				86.91	4.3455		
90	MiaPaCa-2	28	Carfilzomib	0.3			0.1% DMSO				62.47	4.9976		
179	BxPC-3	28	Carfilzomib	1.25			0.1% DMSO				99.78	0		
90	MiaPaCa-2	28	Mitomycin C	0.002			0.1% DMSO				5.17	14.993		
179	BxPC-3	28	SB225002	10			0.1% DMSO				-11.18	4.472		
179	BxPC-3	28	WZ4002	0.002			0.1% DMSO				-2.87	4.4772		
179	BxPC-3	28	Dactinomycin	0.16			0.1% DMSO				99.73	0		
90	MiaPaCa-2	28	JK 184	0.002			0.1% DMSO				0.8	6.68		
179	BxPC-3	28	Metformin	0.16			0.1% DMSO				-32.49	0.9747		
179	BxPC-3	28	Foretinib	0.02			0.1% DMSO				-29.15	6.413		
179	BxPC-3	28	OSI-906	0.02			0.1% DMSO				-18.54	3.5226		
90	MiaPaCa-2	28	Simvastatin	1.25			0.1% DMSO				29	3.77		
179	BxPC-3	28	Dapagliflozin	1.25			0.1% DMSO				-37.42	11.226		
181	HPAF-II	28	Gemcitabine	0.02			0.1% DMSO				12.6	5.04		
179	BxPC-3	28	IMD 0354	0.02			0.1% DMSO				-1.6	0.88		
179	BxPC-3	28	Verapamil	0.02			0.1% DMSO				-7.91	9.2547		
179	BxPC-3	28	SN-38	10			0.1% DMSO				99.14	0		
181	HPAF-II	28	Carfilzomib	10			0.1% DMSO				99.94	0		
179	BxPC-3	28	PF-431396	0.02			0.1% DMSO				-11.79	13.7943		
179	BxPC-3	28	IMD 0354	10			0.1% DMSO				86.63	4.3315		
179	BxPC-3	28	NH125	1.25			0.1% DMSO				3.78	4.7628		
181	HPAF-II	28	Zibotentan	0.02			0.1% DMSO				0.02	8.1812		
179	BxPC-3	28	STA-4783	0.16			0.1% DMSO				35.75	65.065		
179	BxPC-3	28	MLN-4924	0.16			0.1% DMSO				5.34	4.4322		
179	BxPC-3	28	5-fluorouracil	1.25			0.1% DMSO				12.47	3.2422		
179	BxPC-3	28	Curcumin	10			0.1% DMSO				69.35	13.1765		
179	BxPC-3	28	Gemcitabine	1.25			0.1% DMSO				45.08	0.4508		
90	MiaPaCa-2	28	PX 12	0.01			0.1% DMSO				-6.86	4.3904		
179	BxPC-3	28	KP372-1	10			0.1% DMSO				99.82	0		
90	MiaPaCa-2	28	Lovastatin	5			0.1% DMSO				58.74	1.7622		
179	BxPC-3	28	Orlistat	0.16			0.1% DMSO				-27.03	9.1902		
179	BxPC-3	28	Debio1143	1.56			0.1% DMSO				32.01	1.2804		
179	BxPC-3	28	Trifluorothymidine	10			0.1% DMSO				30.06	4.509		
90	MiaPaCa-2	28	Decitabine	0.0003			0.1% DMSO				-0.42	2.8056		
179	BxPC-3	28	MS-275	1.25			0.1% DMSO				5.74	8.1508		
90	MiaPaCa-2	28	Piperlongumine	0.001			0.1% DMSO				8.96	6.6304		
179	BxPC-3	28	Verapamil	10			0.1% DMSO				0.09	9.6129		
252	PANC-1	41	MLN-8237	4	43.31	10.3944	0.1% DMSO				43.31	10.3944		
90	MiaPaCa-2	28	Triptolide	0.04			0.1% DMSO				88.32	0.8832		
90	MiaPaCa-2	28	Etoposide	0.0006			0.1% DMSO				4.64	2.8304		
179	BxPC-3	28	Trifluoperazine	1.25			0.1% DMSO				-2.76	5.9892		
179	BxPC-3	28	EHT-1864	1.25			0.1% DMSO				0.55	2.2275		
179	BxPC-3	28	IMD 0354	0.16			0.1% DMSO				-1.58	0.0474		
90	MiaPaCa-2	28	Vinorelbine	0.002			0.1% DMSO				-0.88	13.5608		
179	BxPC-3	28	PF 429242	0.16			0.1% DMSO				-19.8	3.96		
90	MiaPaCa-2	28	PHA 665752	0.001			0.1% DMSO				5.5	9.24		
179	BxPC-3	28	5-nonyloxytryptamine oxalate	0.16			0.1% DMSO				-23.39	13.0984		
98	Capan-2	28	Simvastatin	0.0006			0.1% DMSO				-10.23	1.9437		
179	BxPC-3	28	Alectinib	0.08			0.1% DMSO				-4.27	0.5978		
179	BxPC-3	28	UNC0638	10			0.1% DMSO				36.33	3.9963		
179	BxPC-3	28	BI-D1870	0.02			0.1% DMSO				-8.89	1.5113		
179	BxPC-3	28	GANT61	0.02			0.1% DMSO				-38.87	12.8271		
179	BxPC-3	28	HBX-41108	0.16			0.1% DMSO				-7.57	5.1476		
179	BxPC-3	28	Dapagliflozin	0.002			0.1% DMSO				-31.58	4.737		
179	BxPC-3	28	Nutlin-3	0.02			0.1% DMSO				-28.98	2.898		
183	Capan-1	28	Orlistat	1.25			0.1% DMSO				-22.2	4.662		
179	BxPC-3	28	PF3644022	10			0.1% DMSO				-5.87	1.5262		
90	BxPC-3	28	Rosiglitazone	0.63			0.1% DMSO				6.91	3.5932		
179	BxPC-3	28	5-nonyloxytryptamine oxalate	0.002			0.1% DMSO				-16.01	13.1282		
90	MiaPaCa-2	28	PD173074	10			0.1% DMSO				-11.35	14.301		
179	BxPC-3	28	Vismodegib	0.16			0.1% DMSO				-21.66	16.0284		
179	BxPC-3	28	Trifluoperazine	0.02			0.1% DMSO				-9.85	5.6145		
179	BxPC-3	28	PF3644022	0.002			0.1% DMSO				-4.22	2.11		
90	MiaPaCa-2	28	Rosiglitazone	0.02			0.1% DMSO				-6.67	3.335		
179	BxPC-3	28	Curcumin	0.002			0.1% DMSO				-24.46	5.1366		
90	MiaPaCa-2	28	CYT-387	0.3			0.1% DMSO				13.87	5.548		
179	BxPC-3	28	Erlotinib	10			0.1% DMSO				49.41	2.4705		
90	MiaPaCa-2	28	Bortezomib	10			0.1% DMSO				96.18	1.9236		
179	BxPC-3	28	Triapine	0.02			0.1% DMSO				-17.26	9.6656		
96	PL45	28	Sorafenib	0.0003			0.1% DMSO				-4.45	2.403		
179	BxPC-3	28	Orlistat	1.25			0.1% DMSO				-21.19	9.9593		
90	MiaPaCa-2	28	Bosutinib	10			0.1% DMSO				-2.6	17.706		
179	BxPC-3	28	WZ4002	0.16			0.1% DMSO				-7.4	8.288		
90	MiaPaCa-2	28	Hydroxychloroquine	0.16			0.1% DMSO				-3.44	14.104		
90	BxPC-3	28	Tipifarnib	0.001			0.1% DMSO				-24.74	14.3492		
90	MiaPaCa-2	28	Carboplatin	0.005			0.1% DMSO				-4.47	3.9336		
179	BxPC-3	28	Dapagliflozin	0.02			0.1% DMSO				-37.2	2.976		
90	MiaPaCa-2	28	PHA 665752	0.0003			0.1% DMSO				1.9	4.123		
97	HPAF-II	28	CIP 13-74	0.08			0.1% DMSO				-0.68	4.1888		
92	AsPC-1	28	Decitabine	10			0.1% DMSO				-22.03	2.203		
179	BxPC-3	28	Topotecan	0.02			0.1% DMSO				-17.62	3.7002		
98	Capan-2	28	Docetaxel	0.16			0.1% DMSO				23.53	1.8824		
179	BxPC-3	28	I-BET	0.02			0.1% DMSO				-12.96	2.7216		
179	BxPC-3	28	HBX-41108	10			0.1% DMSO				44.76	12.0852		
179	BxPC-3	28	Oligomycin	0.02			0.1% DMSO				-0.28	2.4052		
251	MiaPaCa-2	41	Foretinib	0.5699	40.27	11.6783	0.1% DMSO				40.27	11.6783		
183	Capan-1	28	SB225002	0.02			0.1% DMSO				-9.07	12.4259		
90	MiaPaCa-2	28	BX 513	0.002			0.1% DMSO				7.89	1.6569		
179	BxPC-3	28	ES 936	0.01			0.1% DMSO				-33.12	0.3312		
179	BxPC-3	28	PF 429242	10			0.1% DMSO				32.43	0.6486		
179	BxPC-3	28	ML 130	0.16			0.1% DMSO				-34.88	8.72		
90	MiaPaCa-2	28	JK 184	10			0.1% DMSO				90.18	1.8036		
179	BxPC-3	28	OSI-906	1.25			0.1% DMSO				-11.33	3.7389		
179	BxPC-3	28	Dactinomycin	0.002			0.1% DMSO				11.23	0.2246		
179	BxPC-3	28	PF-431396	0.16			0.1% DMSO				-10.92	0.7644		
179	BxPC-3	28	Lapatinib	0.002			0.1% DMSO				-31.41	14.4486		
179	BxPC-3	28	Metformin	0.02			0.1% DMSO				-29.98	2.0986		
90	MiaPaCa-2	28	Stattic	0.001			0.1% DMSO				1.02	7.7316		
179	BxPC-3	28	Carboplatin	0.16			0.1% DMSO				-28.65	2.5785		
90	MiaPaCa-2	28	Syk Inhibitor	0.08			0.1% DMSO				-4.7	11.75		
179	BxPC-3	28	Dasatinib	1.25			0.1% DMSO				72.4	1.448		
92	Hs766T	28	Obatoclax	0.001			0.1% DMSO				-9.86	5.7188		
