expt_no	Cell_line	first_agent	conc_first_agent (uM)	first_agent_inhibition (%)	first_agent_stddev	second_agent	conc_second_agent (uM)	second_agent_inhibition (%)	second_agent_stddev	combo_observed Inhibition (%)	combo_stddev	bliss (%)	observed_bliss_diff
188	MDA-MB-468	BMS-754807	10	87.99	1.7598	0.1% DMSO				87.99	1.7598		
188	MDA-MB-468	MLN-8237	10	84.92	0.8492	0.1% DMSO				84.92	0.8492		
188	MDA-MB-468	PF 429242	0.16	14.77	23.1889	0.1% DMSO				14.77	23.1889		
188	MDA-MB-468	MK-2206	0.002	-6.41	3.0768	0.1% DMSO				-6.41	3.0768		
188	MDA-MB-468	UNC0638	0.02	3.12	12.324	0.1% DMSO				3.12	12.324		
188	MDA-MB-468	NVP-TAE684	1.25	85.22	0	0.1% DMSO				85.22	0		
188	MDA-MB-468	AZD-4547	0.02	-21.35	21.777	0.1% DMSO				-21.35	21.777		
188	MDA-MB-468	Piperlongumine	0.02	7.98	16.9176	0.1% DMSO				7.98	16.9176		
188	MDA-MB-468	Nelfinavir	0.002	-30.74	6.7628	0.1% DMSO				-30.74	6.7628		
188	MDA-MB-468	Trifluorothymidine	0.002	4.53	7.8369	0.1% DMSO				4.53	7.8369		
188	MDA-MB-468	NVP-LDE225	0.02	-1.31	18.0125	0.1% DMSO				-1.31	18.0125		
188	MDA-MB-468	GANT61	0.16	-36.9	15.498	0.1% DMSO				-36.9	15.498		
188	MDA-MB-468	Tivantinib	0.16	18.99	2.6586	0.1% DMSO				18.99	2.6586		
188	MDA-MB-468	AZD-7762	0.16	15.44	10.1904	0.1% DMSO				15.44	10.1904		
188	MDA-MB-468	Efavirenz	0.02	-13.36	9.352	0.1% DMSO				-13.36	9.352		
188	MDA-MB-468	Thioridazine	1.25	-3.17	12.5215	0.1% DMSO				-3.17	12.5215		
188	MDA-MB-468	SN-38	10	97.61	0	0.1% DMSO				97.61	0		
188	MDA-MB-468	Decitabine	1.25	84.57	2.5371	0.1% DMSO				84.57	2.5371		
188	MDA-MB-468	Curcumin	0.16	-3.16	2.6544	0.1% DMSO				-3.16	2.6544		
188	MDA-MB-468	GGTI-298	0.02	-18.62	8.9376	0.1% DMSO				-18.62	8.9376		
188	MDA-MB-468	Flavopiridol	0.002	-14.23	3.2729	0.1% DMSO				-14.23	3.2729		
188	MDA-MB-468	JNK inhibitor II	1.25	9.04	5.876	0.1% DMSO				9.04	5.876		
188	MDA-MB-468	Bay-11-7082	0.16	0.5	14.57	0.1% DMSO				0.5	14.57		
188	MDA-MB-468	Vinorelbine	10	77.63	0.7763	0.1% DMSO				77.63	0.7763		
188	MDA-MB-468	KP372-1	0.002	-12.16	2.0672	0.1% DMSO				-12.16	2.0672		
188	MDA-MB-468	5-nonyloxytryptamine oxalate	0.02	-8.89	16.1798	0.1% DMSO				-8.89	16.1798		
188	MDA-MB-468	Simvastatin	2.5	-5.41	13.4709	0.1% DMSO				-5.41	13.4709		
188	MDA-MB-468	Lapatinib	0.16	12.85	1.285	0.1% DMSO				12.85	1.285		
188	MDA-MB-468	Dovitinib	0.002	-29.55	11.229	0.1% DMSO				-29.55	11.229		
188	MDA-MB-468	Cerulenin	1.25	21.67	4.5507	0.1% DMSO				21.67	4.5507		
188	MDA-MB-468	Digoxin	0.16	54.04	0.5404	0.1% DMSO				54.04	0.5404		
188	MDA-MB-468	MLN-8237	0.16	64.01	1.2802	0.1% DMSO				64.01	1.2802		
188	MDA-MB-468	MS-275	0.002	-20.87	3.1305	0.1% DMSO				-20.87	3.1305		
188	MDA-MB-468	ABT-888	0.16	20.4	1.428	0.1% DMSO				20.4	1.428		
188	MDA-MB-468	2-deoxy-D-glucose	0.24	-24.83	14.6497	0.1% DMSO				-24.83	14.6497		
188	MDA-MB-468	Metformin	0.002	-16.55	18.3705	0.1% DMSO				-16.55	18.3705		
188	MDA-MB-468	Temsirolimus	10	59.98	1.1996	0.1% DMSO				59.98	1.1996		
188	MDA-MB-468	OSI-906	10	61.58	1.2316	0.1% DMSO				61.58	1.2316		
188	MDA-MB-468	PF-431396	1.25	18.94	15.5308	0.1% DMSO				18.94	15.5308		
188	MDA-MB-468	Flavopiridol	0.16	27.46	1.9222	0.1% DMSO				27.46	1.9222		
188	MDA-MB-468	Rapamycin	0.02	41.33	4.5463	0.1% DMSO				41.33	4.5463		
188	MDA-MB-468	PNU 74654	1.25	17.08	15.372	0.1% DMSO				17.08	15.372		
188	MDA-MB-468	ML 130	10	8.58	10.0386	0.1% DMSO				8.58	10.0386		
188	MDA-MB-468	Triptolide	1.25	97.23	0.9723	0.1% DMSO				97.23	0.9723		
188	MDA-MB-468	Imatinib	10	-4.43	9.2587	0.1% DMSO				-4.43	9.2587		
188	MDA-MB-468	Crizotinib	0.002	21.06	4.4226	0.1% DMSO				21.06	4.4226		
188	MDA-MB-468	NVP-231	0.16	18.1	0.362	0.1% DMSO				18.1	0.362		
188	MDA-MB-468	5-fluorouracil	0.02	0.41	11.4021	0.1% DMSO				0.41	11.4021		
188	MDA-MB-468	Vismodegib	10	-1.2	8.22	0.1% DMSO				1.79	15.3582		
188	MDA-MB-468	PD-0332991	10	62.73	3.7638	0.1% DMSO				62.73	3.7638		
188	MDA-MB-468	PF3644022	0.002	-4.1	1.558	0.1% DMSO				-4.1	1.558		
188	MDA-MB-468	Trifluoperazine	0.002	6.55	1.048	0.1% DMSO				6.55	1.048		
188	MDA-MB-468	2-deoxy-D-glucose	16	-15.27	23.2104	0.1% DMSO				-15.27	23.2104		
188	MDA-MB-468	CYT-387	0.02	3.84	26.2272	0.1% DMSO				3.84	26.2272		
188	MDA-MB-468	Orlistat	0.16	18.81	3.3858	0.1% DMSO				18.81	3.3858		
188	MDA-MB-468	MLN-4924	0.16	61.46	7.3752	0.1% DMSO				61.46	7.3752		
188	MDA-MB-468	Topotecan	10	97.82	0	0.1% DMSO				97.82	0		
188	MDA-MB-468	Crizotinib	1	1.06	13.78	0.1% DMSO				1.06	13.78		
188	MDA-MB-468	Enzastaurin	10	2.41	28.2211	0.1% DMSO				2.41	28.2211		
188	MDA-MB-468	Hydroxychloroquine	1.25	3.88	15.0544	0.1% DMSO				3.88	15.0544		
188	MDA-MB-468	Efavirenz	1.25	-23.19	27.1323	0.1% DMSO				-23.19	27.1323		
188	MDA-MB-468	Vandetanib	0.16	1.49	4.9021	0.1% DMSO				1.49	4.9021		
188	MDA-MB-468	SB 218078	0.002	1.28	1.0368	0.1% DMSO				1.28	1.0368		
188	MDA-MB-468	WZ4002	0.16	6.25	4.5625	0.1% DMSO				6.25	4.5625		
188	MDA-MB-468	Mitomycin C	10	98.89	0	0.1% DMSO				98.89	0		
188	MDA-MB-468	Dactinomycin	0.02	98.66	0	0.1% DMSO				98.66	0		
188	MDA-MB-468	BX 513	1.25	24.37	5.3614	0.1% DMSO				24.37	5.3614		
188	MDA-MB-468	2-deoxy-D-glucose	125	10.99	7.693	0.1% DMSO				10.99	7.693		
188	MDA-MB-468	Ritonavir	0.02	23.11	0.6933	0.1% DMSO				23.11	0.6933		
188	MDA-MB-468	Tozasertib	10	63.09	6.309	0.1% DMSO				63.09	6.309		
188	MDA-MB-468	ABT-888	10	25.32	17.9772	0.1% DMSO				25.32	17.9772		
188	MDA-MB-468	Vorinostat	0.16	15.62	4.3736	0.1% DMSO				15.62	4.3736		
188	MDA-MB-468	Syk Inhibitor	1.25	-5.44	34.4352	0.1% DMSO				-5.44	34.4352		
188	MDA-MB-468	GSK690693	1.25	15.22	5.9358	0.1% DMSO				15.22	5.9358		
188	MDA-MB-468	UNC0638	0.002	3.03	2.0604	0.1% DMSO				3.03	2.0604		
188	MDA-MB-468	GGTI-298	1.25	0.81	22.9716	0.1% DMSO				0.81	22.9716		
188	MDA-MB-468	Curcumin	0.002	-3.08	2.5564	0.1% DMSO				-3.08	2.5564		
188	MDA-MB-468	Cerulenin	0.002	-8.53	5.971	0.1% DMSO				-8.53	5.971		
188	MDA-MB-468	MK-2206	1.25	48.05	7.688	0.1% DMSO				48.05	7.688		
188	MDA-MB-468	Vemurafenib	0.002	-5.66	6.9618	0.1% DMSO				-5.66	6.9618		
188	MDA-MB-468	Triapine	10	92.83	0.9283	0.1% DMSO				92.83	0.9283		
188	MDA-MB-468	YM155	0.94	100.19	0	0.1% DMSO				100.19	0		
188	MDA-MB-468	Erlotinib	3	28.43	11.6563	0.1% DMSO				28.43	11.6563		
188	MDA-MB-468	Dapagliflozin	1.25	-17.44	14.4752	0.1% DMSO				-17.44	14.4752		
188	MDA-MB-468	Embelin	0.16	-4.38	1.4454	0.1% DMSO				-4.38	1.4454		
188	MDA-MB-468	Mitomycin C	0.002	1.65	1.1715	0.1% DMSO				1.65	1.1715		
188	MDA-MB-468	RO4929097	0.002	26.71	9.8827	0.1% DMSO				26.71	9.8827		
188	MDA-MB-468	Vismodegib	10	1.79	15.3582	0.1% DMSO				1.79	15.3582		
188	MDA-MB-468	ES 936	5	-14.64	17.2752	0.1% DMSO				-14.64	17.2752		
188	MDA-MB-468	Gemcitabine	1.25	90.34	0.9034	0.1% DMSO				90.34	0.9034		
188	MDA-MB-468	Tipifarnib	0.02	34	5.1	0.1% DMSO				34	5.1		
188	MDA-MB-468	PHA 665752	0.002	2.22	24.531	0.1% DMSO				2.22	24.531		
188	MDA-MB-468	Temsirolimus	0.16	53.31	0.5331	0.1% DMSO				53.31	0.5331		
188	MDA-MB-468	Piperlongumine	10	81.54	3.2616	0.1% DMSO				81.54	3.2616		
188	MDA-MB-468	PD-0332991	0.02	5.91	3.9006	0.1% DMSO				5.91	3.9006		
188	MDA-MB-468	Sorafenib	0.002	0.18	18.6714	0.1% DMSO				0.18	18.6714		
188	MDA-MB-468	Enzastaurin	0.002	5.87	8.4528	0.1% DMSO				5.87	8.4528		
188	MDA-MB-468	Cerulenin	0.02	11.19	14.8827	0.1% DMSO				11.19	14.8827		
188	MDA-MB-468	IMD 0354	0.002	-0.3	17.928	0.1% DMSO				-0.3	17.928		
188	MDA-MB-468	Obatoclax	0.02	-29.99	0.2999	0.1% DMSO				-29.99	0.2999		
188	MDA-MB-468	Tivantinib	0.02	11.78	11.78	0.1% DMSO				11.78	11.78		
188	MDA-MB-468	PF-573228	0.16	29.5	0	0.1% DMSO				29.5	0		
188	MDA-MB-468	Triapine	0.002	-25.76	20.0928	0.1% DMSO				-25.76	20.0928		
188	MDA-MB-468	Enzastaurin	0.16	7.55	9.7395	0.1% DMSO				7.55	9.7395		
188	MDA-MB-468	GGTI-298	0.16	-11.83	10.2921	0.1% DMSO				-11.83	10.2921		
188	MDA-MB-468	MLN-8237	0.02	-9.27	25.8633	0.1% DMSO				-9.27	25.8633		
188	MDA-MB-468	5-nonyloxytryptamine oxalate	0.16	-5.97	3.2238	0.1% DMSO				-5.97	3.2238		
188	MDA-MB-468	Sunitinib	0.16	-27.2	0	0.1% DMSO				-27.2	0		
188	MDA-MB-468	CMPD-1	0.02	2.69	11.3518	0.1% DMSO				2.69	11.3518		
188	MDA-MB-468	Bosutinib	0.16	18.68	9.7136	0.1% DMSO				18.68	9.7136		
188	MDA-MB-468	UNC0638	1.25	99.98	0	0.1% DMSO				99.98	0		
188	MDA-MB-468	Rosiglitazone	0.002	0.48	6.0576	0.1% DMSO				0.48	6.0576		
188	MDA-MB-468	Zibotentan	10	56.3	4.504	0.1% DMSO				56.3	4.504		
188	MDA-MB-468	Tipifarnib	10	56.06	8.9696	0.1% DMSO				56.06	8.9696		
188	MDA-MB-468	Homoharringtonine	0.02	56.9	2.845	0.1% DMSO				56.9	2.845		
188	MDA-MB-468	PX 12	0.16	-0.09	18.8685	0.1% DMSO				-0.09	18.8685		
188	MDA-MB-468	AZD-7762	0.02	-27.75	1.9425	0.1% DMSO				-27.75	1.9425		
188	MDA-MB-468	Imatinib	0.002	-25.07	11.0308	0.1% DMSO				-25.07	11.0308		
188	MDA-MB-468	Flavopiridol	0.02	-6.7	26.867	0.1% DMSO				-6.7	26.867		
188	MDA-MB-468	Triptolide	0.02	45.67	3.6536	0.1% DMSO				45.67	3.6536		
188	MDA-MB-468	Foretinib	0.02	13.9	1.946	0.1% DMSO				13.9	1.946		
188	MDA-MB-468	Metformin	0.02	-17.74	12.2406	0.1% DMSO				-17.74	12.2406		
188	MDA-MB-468	WZ4002	1.25	27.96	12.8616	0.1% DMSO				27.96	12.8616		
188	MDA-MB-468	BX 513	0.16	-21.54	1.5078	0.1% DMSO				-21.54	1.5078		
188	MDA-MB-468	Vismodegib	10	1.79	15.3582	0.1% DMSO				-1.2	8.22		
188	MDA-MB-468	Digoxin	1.25	99.12	0	0.1% DMSO				99.12	0		
188	MDA-MB-468	Tipifarnib	0.002	7.52	7.3696	0.1% DMSO				7.52	7.3696		
188	MDA-MB-468	Embelin	0.002	0.79	1.6985	0.1% DMSO				0.79	1.6985		
188	MDA-MB-468	BI-D1870	1.25	2.23	2.2523	0.1% DMSO				2.23	2.2523		
188	MDA-MB-468	NH125	1.25	53.44	0.5344	0.1% DMSO				53.44	0.5344		
188	MDA-MB-468	ABT-888	0.02	-6.14	13.0782	0.1% DMSO				-6.14	13.0782		
188	MDA-MB-468	Triptolide	0.002	31.53	24.5934	0.1% DMSO				31.53	24.5934		
188	MDA-MB-468	AZD-4547	10	68.27	2.7308	0.1% DMSO				68.27	2.7308		
188	MDA-MB-468	Topotecan	0.16	77.98	5.4586	0.1% DMSO				77.98	5.4586		
188	MDA-MB-468	5-fluorouracil	0.002	-7.09	10.4223	0.1% DMSO				-7.09	10.4223		
188	MDA-MB-468	Oxaliplatin	0.02	-39.7	1.985	0.1% DMSO				-39.7	1.985		
188	MDA-MB-468	Etoposide	0.02	14.83	7.7116	0.1% DMSO				14.83	7.7116		
188	MDA-MB-468	MLN-8237	0.002	-24.12	22.914	0.1% DMSO				-24.12	22.914		
188	MDA-MB-468	Dasatinib	0.002	-25.24	39.6268	0.1% DMSO				-25.24	39.6268		
188	MDA-MB-468	Docetaxel	0.02	88.14	0.8814	0.1% DMSO				88.14	0.8814		
188	MDA-MB-468	Carboplatin	10	51.53	1.0306	0.1% DMSO				51.53	1.0306		
188	MDA-MB-468	17-DMAG	10	100.26	0	0.1% DMSO				100.26	0		
188	MDA-MB-468	Carboplatin	1.25	17.99	0.3598	0.1% DMSO				17.99	0.3598		
188	MDA-MB-468	SN-38	0.002	48.22	1.9288	0.1% DMSO				48.22	1.9288		
188	MDA-MB-468	Decitabine	0.16	87.14	0.8714	0.1% DMSO				87.14	0.8714		
188	MDA-MB-468	Hydroxychloroquine	0.16	10.02	24.1482	0.1% DMSO				10.02	24.1482		
188	MDA-MB-468	Atorvastatin	0.16	-8.43	16.9443	0.1% DMSO				-8.43	16.9443		
188	MDA-MB-468	Verapamil	0.02	8.17	13.1537	0.1% DMSO				8.17	13.1537		
188	MDA-MB-468	Obatoclax	0.16	-13.75	5.775	0.1% DMSO				-13.75	5.775		
188	MDA-MB-468	Rapamycin	10	47.04	0.4704	0.1% DMSO				47.04	0.4704		
188	MDA-MB-468	Rosiglitazone	10	-21.42	0.8568	0.1% DMSO				-21.42	0.8568		
188	MDA-MB-468	MK-1775	0.002	8.77	3.4203	0.1% DMSO				8.77	3.4203		
188	MDA-MB-468	BMS-754807	0.16	-7.18	29.2944	0.1% DMSO				-7.18	29.2944		
188	MDA-MB-468	Zibotentan	0.16	-18.88	9.6288	0.1% DMSO				-18.88	9.6288		
188	MDA-MB-468	Sorafenib	10	60.93	14.6232	0.1% DMSO				60.93	14.6232		
188	MDA-MB-468	Verapamil	1.25	-9.04	22.148	0.1% DMSO				-9.04	22.148		
188	MDA-MB-468	UNC0638	10	100.14	0	0.1% DMSO				100.14	0		
188	MDA-MB-468	Zibotentan	0.02	5.98	4.7242	0.1% DMSO				5.98	4.7242		
188	MDA-MB-468	EHT-1864	0.002	-18.84	15.8256	0.1% DMSO				-18.84	15.8256		
188	MDA-MB-468	ABT-263	0.002	-20.55	6.165	0.1% DMSO				-20.55	6.165		
188	MDA-MB-468	Dactinomycin	0.002	52	3.12	0.1% DMSO				52	3.12		
188	MDA-MB-468	CYT-387	1.25	-22.96	2.296	0.1% DMSO				-22.96	2.296		
188	MDA-MB-468	Simvastatin	0.3	-2.8	24.864	0.1% DMSO				-2.8	24.864		
188	MDA-MB-468	Atorvastatin	0.002	-17.81	23.5092	0.1% DMSO				-17.81	23.5092		
188	MDA-MB-468	KP372-1	10	100.3	0	0.1% DMSO				100.3	0		
188	MDA-MB-468	17-DMAG	0.16	61.35	0	0.1% DMSO				61.35	0		
188	MDA-MB-468	BRD-7389	10	82.16	0	0.1% DMSO				82.16	0		
188	MDA-MB-468	Crizotinib	1.25	55.69	1.6707	0.1% DMSO				55.69	1.6707		
188	MDA-MB-468	PD173074	0.02	21.09	6.7488	0.1% DMSO				21.09	6.7488		
188	MDA-MB-468	Erlotinib	10	59.14	1.7742	0.1% DMSO				59.14	1.7742		
188	MDA-MB-468	Alectinib	0.001	3.92	6.8992	0.1% DMSO				3.92	6.8992		
188	MDA-MB-468	EHT-1864	10	15.72	12.2616	0.1% DMSO				15.72	12.2616		
188	MDA-MB-468	GDC-0941	1.25	52.05	3.6435	0.1% DMSO				52.05	3.6435		
188	MDA-MB-468	Trametinib	0.001	13.64	0.8184	0.1% DMSO				13.64	0.8184		
188	MDA-MB-468	Obatoclax	0.002	-37.92	1.5168	0.1% DMSO				-37.92	1.5168		
188	MDA-MB-468	Oligomycin	0.2	-7.42	18.4016	0.1% DMSO				-7.42	18.4016		
188	MDA-MB-468	EHT-1864	1.25	-3.11	16.8873	0.1% DMSO				-3.11	16.8873		
188	MDA-MB-468	NVP-TAE684	0.02	18.18	4.7268	0.1% DMSO				18.18	4.7268		
188	MDA-MB-468	Vemurafenib	1.25	13.95	8.091	0.1% DMSO				13.95	8.091		
188	MDA-MB-468	17-DMAG	0.002	-5.3	5.3	0.1% DMSO				-5.3	5.3		
188	MDA-MB-468	WZ4002	0.002	-13.83	18.3939	0.1% DMSO				-13.83	18.3939		
188	MDA-MB-468	Triapine	0.16	-9.36	12.4488	0.1% DMSO				-9.36	12.4488		
188	MDA-MB-468	ABT-888	0.002	18.17	0.3634	0.1% DMSO				18.17	0.3634		
188	MDA-MB-468	HBX-41108	0.02	-3.26	5.8354	0.1% DMSO				-3.26	5.8354		
188	MDA-MB-468	Hydroxychloroquine	10	95.12	0	0.1% DMSO				95.12	0		
188	MDA-MB-468	BEZ-235	0.002	-5.35	2.0865	0.1% DMSO				-5.35	2.0865		
188	MDA-MB-468	Dovitinib	0.16	-27.24	9.8064	0.1% DMSO				-27.24	9.8064		
188	MDA-MB-468	MLN-4924	10	87.35	1.747	0.1% DMSO				87.35	1.747		
188	MDA-MB-468	PF 429242	10	78.98	2.3694	0.1% DMSO				78.98	2.3694		
188	MDA-MB-468	Vemurafenib	0.16	-20.69	9.3105	0.1% DMSO				-20.69	9.3105		
188	MDA-MB-468	Efavirenz	0.16	-5.48	24.2216	0.1% DMSO				-5.48	24.2216		
188	MDA-MB-468	MK-2206	0.02	20.64	6.192	0.1% DMSO				20.64	6.192		
188	MDA-MB-468	Temsirolimus	0.002	37.65	8.6595	0.1% DMSO				37.65	8.6595		
188	MDA-MB-468	5-fluorouracil	1.25	25.68	5.136	0.1% DMSO				25.68	5.136		
188	MDA-MB-468	ABT-263	0.16	-18.68	9.7136	0.1% DMSO				-18.68	9.7136		
188	MDA-MB-468	Homoharringtonine	10	97.97	0	0.1% DMSO				97.97	0		
188	MDA-MB-468	Tipifarnib	0.16	21.85	23.598	0.1% DMSO				21.85	23.598		
188	MDA-MB-468	Hydroxychloroquine	0.02	-30.81	10.4754	0.1% DMSO				-30.81	10.4754		
188	MDA-MB-468	Trifluorothymidine	10	22.08	9.4944	0.1% DMSO				22.08	9.4944		
188	MDA-MB-468	Nutlin-3	1.25	-11.3	0.678	0.1% DMSO				-11.3	0.678		
188	MDA-MB-468	PNU 74654	10	36.75	6.9825	0.1% DMSO				36.75	6.9825		
188	MDA-MB-468	Trifluoperazine	0.02	16.12	6.448	0.1% DMSO				16.12	6.448		
188	MDA-MB-468	JK 184	0.16	66.09	7.2699	0.1% DMSO				66.09	7.2699		
188	MDA-MB-468	Tivantinib	1.25	68.55	6.1695	0.1% DMSO				68.55	6.1695		
188	MDA-MB-468	NVP-LDE225	1.25	-21.07	13.2741	0.1% DMSO				-21.07	13.2741		
188	MDA-MB-468	EHT-1864	0.16	-19.53	2.9295	0.1% DMSO				-19.53	2.9295		
188	MDA-MB-468	Sunitinib	0.02	-16.38	4.5864	0.1% DMSO				-16.38	4.5864		
188	MDA-MB-468	BIBW-2992	10	92.75	0	0.1% DMSO				92.75	0		
188	MDA-MB-468	Imatinib	1.25	-3.17	24.8528	0.1% DMSO				-3.17	24.8528		
188	MDA-MB-468	Oxaliplatin	1.25	-29.75	13.3875	0.1% DMSO				-29.75	13.3875		
188	MDA-MB-468	BMS-754807	1.25	46.47	0.9294	0.1% DMSO				46.47	0.9294		
188	MDA-MB-468	Embelin	1.25	0.37	22.2296	0.1% DMSO				0.37	22.2296		
188	MDA-MB-468	CIP 13-74	1.25	18.77	6.0064	0.1% DMSO				18.77	6.0064		
188	MDA-MB-468	Stattic	0.16	11.37	0.6822	0.1% DMSO				11.37	0.6822		
188	MDA-MB-468	PHA 665752	0.02	-18.81	22.3839	0.1% DMSO				-18.81	22.3839		
188	MDA-MB-468	MLN-8237	1.25	73.71	5.1597	0.1% DMSO				73.71	5.1597		
188	MDA-MB-468	Erlotinib	0.02	-9.73	0.8757	0.1% DMSO				-9.73	0.8757		
188	MDA-MB-468	AZD-8931	1.25	58.52	2.926	0.1% DMSO				58.52	2.926		
188	MDA-MB-468	JQ1	0.002	-0.57	2.6163	0.1% DMSO				-0.57	2.6163		
188	MDA-MB-468	BI-2536	0.01	72.62	0	0.1% DMSO				72.62	0		
188	MDA-MB-468	Trifluoperazine	0.16	21.69	6.2901	0.1% DMSO				21.69	6.2901		
188	MDA-MB-468	Metformin	10	-16.62	3.9888	0.1% DMSO				-16.62	3.9888		
188	MDA-MB-468	SB225002	0.002	-1.91	22.3852	0.1% DMSO				-1.91	22.3852		
188	MDA-MB-468	Foretinib	10	92.9	0	0.1% DMSO				92.9	0		
188	MDA-MB-468	Bortezomib	0.02	99.9	0	0.1% DMSO				99.9	0		
188	MDA-MB-468	Decitabine	10	88.02	0.8802	0.1% DMSO				88.02	0.8802		
188	MDA-MB-468	I-BET	0.16	-16.76	3.6872	0.1% DMSO				-16.76	3.6872		
188	MDA-MB-468	BIBW-2992	0.002	-23.59	31.6106	0.1% DMSO				-23.59	31.6106		
188	MDA-MB-468	MS-275	0.16	-2.16	11.7936	0.1% DMSO				-2.16	11.7936		
188	MDA-MB-468	KP372-1	1.25	99.68	0	0.1% DMSO				99.68	0		
188	MDA-MB-468	Pemetrexed	1.25	69.48	4.8636	0.1% DMSO				69.48	4.8636		
188	MDA-MB-468	Nelfinavir	10	3.57	5.4621	0.1% DMSO				3.57	5.4621		
188	MDA-MB-468	Cerulenin	0.16	-5.31	12.1068	0.1% DMSO				-5.31	12.1068		
188	MDA-MB-468	NVP-TAE684	0.16	19.32	6.1824	0.1% DMSO				19.32	6.1824		
188	MDA-MB-468	ML 130	0.002	-11.56	12.2536	0.1% DMSO				-11.56	12.2536		
188	MDA-MB-468	BEZ-235	1	66.38	1.9914	0.1% DMSO				66.38	1.9914		
188	MDA-MB-468	RO4929097	10	14.58	3.2076	0.1% DMSO				14.58	3.2076		
188	MDA-MB-468	IMD 0354	10	97.8	0.978	0.1% DMSO				97.8	0.978		
188	MDA-MB-468	XAV 939	1.25	-2.1	6.594	0.1% DMSO				-2.1	6.594		
188	MDA-MB-468	Enzastaurin	1.25	8.08	1.6968	0.1% DMSO				8.08	1.6968		
188	MDA-MB-468	Erlotinib	0.16	4.82	4.82	0.1% DMSO				4.82	4.82		
188	MDA-MB-468	Vorinostat	0.002	9.78	2.445	0.1% DMSO				9.78	2.445		
188	MDA-MB-468	PNU 74654	0.02	8.96	5.0176	0.1% DMSO				8.96	5.0176		
188	MDA-MB-468	Pemetrexed	0.16	49.61	3.4727	0.1% DMSO				49.61	3.4727		
188	MDA-MB-468	Bortezomib	0.16	100.1	0	0.1% DMSO				100.1	0		
188	MDA-MB-468	BI-D1870	0.02	-16.37	0.9822	0.1% DMSO				-16.37	0.9822		
188	MDA-MB-468	PF3644022	0.02	-10.22	5.2122	0.1% DMSO				-10.22	5.2122		
188	MDA-MB-468	Ritonavir	0.16	19.79	0	0.1% DMSO				19.79	0		
188	MDA-MB-468	JK 184	10	85.4	0.854	0.1% DMSO				85.4	0.854		
188	MDA-MB-468	Lapatinib	10	86.15	2.5845	0.1% DMSO				86.15	2.5845		
188	MDA-MB-468	AR-A014418	1.25	-4.87	1.3636	0.1% DMSO				-4.87	1.3636		
188	MDA-MB-468	Rosiglitazone	0.16	-34.01	12.5837	0.1% DMSO				-34.01	12.5837		
188	MDA-MB-468	Vismodegib	0.02	6.87	4.5342	0.1% DMSO				6.87	4.5342		
188	MDA-MB-468	Curcumin	0.02	-8.26	12.3074	0.1% DMSO				-8.26	12.3074		
188	MDA-MB-468	BMS-754807	0.002	-9.6	14.4	0.1% DMSO				-9.6	14.4		
188	MDA-MB-468	Hydroxychloroquine	0.002	11.9	21.539	0.1% DMSO				11.9	21.539		
188	MDA-MB-468	Dovitinib	0.02	-39.51	8.2971	0.1% DMSO				-39.51	8.2971		
188	MDA-MB-468	Ritonavir	1.25	-17.73	4.0779	0.1% DMSO				-17.73	4.0779		
188	MDA-MB-468	OSI-906	0.002	-19.45	16.1435	0.1% DMSO				-19.45	16.1435		
188	MDA-MB-468	Carboplatin	0.02	-10.94	0.4376	0.1% DMSO				-10.94	0.4376		
188	MDA-MB-468	Tivantinib	10	73.6	2.208	0.1% DMSO				73.6	2.208		
188	MDA-MB-468	Erlotinib	1.25	30.4	6.688	0.1% DMSO				30.4	6.688		
188	MDA-MB-468	GANT61	0.02	-12.37	24.9874	0.1% DMSO				-12.37	24.9874		
188	MDA-MB-468	Vinorelbine	0.02	61.38	2.4552	0.1% DMSO				61.38	2.4552		
188	MDA-MB-468	PD173074	10	39.95	4.794	0.1% DMSO				39.95	4.794		
188	MDA-MB-468	Oligomycin	0.02	7.5	3.525	0.1% DMSO				7.5	3.525		
188	MDA-MB-468	2-deoxy-D-glucose	1000	70.4	3.52	0.1% DMSO				70.4	3.52		
188	MDA-MB-468	GDC-0941	0.02	9.61	11.6281	0.1% DMSO				9.61	11.6281		
188	MDA-MB-468	Zibotentan	1.25	7.24	16.4348	0.1% DMSO				7.24	16.4348		
188	MDA-MB-468	WZ4002	0.02	-11.59	1.159	0.1% DMSO				-11.59	1.159		
188	MDA-MB-468	MK-1775	0.16	35.28	7.4088	0.1% DMSO				35.28	7.4088		
188	MDA-MB-468	HBX-41108	0.16	5.42	20.9212	0.1% DMSO				5.42	20.9212		
188	MDA-MB-468	Simvastatin	20	60.64	7.8832	0.1% DMSO				60.64	7.8832		
188	MDA-MB-468	Alectinib	0.63	23.25	42.0825	0.1% DMSO				23.25	42.0825		
188	MDA-MB-468	PF 429242	1.25	65.62	3.9372	0.1% DMSO				65.62	3.9372		
188	MDA-MB-468	Syk Inhibitor	0.002	-24.05	20.9235	0.1% DMSO				-24.05	20.9235		
188	MDA-MB-468	Nutlin-3	10	0.71	3.2731	0.1% DMSO				0.71	3.2731		
188	MDA-MB-468	NVP-TAE684	10	90.22	0.9022	0.1% DMSO				90.22	0.9022		
188	MDA-MB-468	Oxaliplatin	10	49.96	1.4988	0.1% DMSO				49.96	1.4988		
188	MDA-MB-468	Dactinomycin	10	98.68	0	0.1% DMSO				98.68	0		
