expt_no	Cell_line	first_agent	conc_first_agent (uM)	first_agent_inhibition (%)	first_agent_stddev	second_agent	conc_second_agent (uM)	second_agent_inhibition (%)	second_agent_stddev	combo_observed Inhibition (%)	combo_stddev	bliss (%)	observed_bliss_diff
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Homoharringtonine	10	96.59	0	95.52	0.9552	97.77	-2.25
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	SN-38	0.16	27.77	9.1641	29.44	1.1776	31.71	-2.27
187	MDA-MB-231	Vismodegib	10	5.78	13.005	GANT61	1.25	-1.79	2.7387	1.82	5.187	4.09	-2.27
187	MDA-MB-231	Vismodegib	10	3.3	16.203	GANT61	1.25	-1.79	2.7387	1.82	5.187	4.09	-2.27
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Sunitinib	0.002	-9.42	14.0358	26.13	2.613	28.4	-2.27
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	ABT-263	0.002	0.08	17.4816	14.81	12.1442	17.09	-2.28
187	MDA-MB-231	Vismodegib	10	5.78	13.005	WZ4002	1.25	-18.36	24.9696	-13.8	1.242	-11.52	-2.28
187	MDA-MB-231	Vismodegib	10	3.3	16.203	WZ4002	1.25	-18.36	24.9696	-13.8	1.242	-11.52	-2.28
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	GANT61	10	3.97	2.382	6.93	17.5329	9.21	-2.28
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Gemcitabine	1.25	29.03	11.3217	51.28	12.82	53.56	-2.28
187	MDA-MB-231	Vismodegib	10	5.78	13.005	ABT-888	0.002	7.8	22.074	10.84	8.4552	13.13	-2.29
187	MDA-MB-231	Vismodegib	10	3.3	16.203	ABT-888	0.002	7.8	22.074	10.84	8.4552	13.13	-2.29
187	MDA-MB-231	Vismodegib	10	5.78	13.005	PD173074	0.02	-1.87	10.1728	1.72	6.2952	4.02	-2.3
187	MDA-MB-231	Vismodegib	10	3.3	16.203	PD173074	0.02	-1.87	10.1728	1.72	6.2952	4.02	-2.3
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Dactinomycin	0.02	77.58	0.7758	76.49	3.8245	78.8	-2.31
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Decitabine	1.25	-4.15	17.6375	11.26	28.713	13.58	-2.32
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	NH125	0.16	3.18	12.0204	11.94	12.7758	14.26	-2.32
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	AZD-7762	0.002	-2.31	13.4211	12.78	22.7484	15.1	-2.32
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Vismodegib	0.02	8.21	3.7766	37.61	6.3937	39.93	-2.32
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Vandetanib	0.16	5.15	2.4205	8.3	17.264	10.63	-2.33
187	MDA-MB-231	XL-184	3	17.43	13.7697	NVP-LDE225	0.002	-10.58	22.6412	6.36	25.5672	8.69	-2.33
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Vandetanib	0.16	5.15	2.4205	8.3	17.264	10.63	-2.33
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	KP372-1	0.02	7.82	5.865	21.17	8.2563	23.51	-2.34
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	CYT-387	1.25	-0.97	8.1771	2.18	12.9928	4.54	-2.36
187	MDA-MB-231	XL-184	3	17.43	13.7697	2-deoxy-D-glucose	16	7.39	11.0111	21.17	17.9945	23.53	-2.36
187	MDA-MB-231	Crizotinib	1	34.56	10.368	AZD-8931	1.25	15.54	15.3846	42.37	2.5422	44.73	-2.36
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Temsirolimus	10	-1.82	9.9554	1.38	4.4298	3.74	-2.36
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Vorinostat	0.002	9.71	2.7188	22.71	5.6775	25.08	-2.37
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Vismodegib	10	5.78	13.005	34.34	6.5246	36.72	-2.38
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Vismodegib	10	3.3	16.203	34.34	6.5246	36.72	-2.38
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	NVP-TAE684	0.002	3.33	23.7096	12.01	4.4437	14.39	-2.38
187	MDA-MB-231	Vismodegib	10	5.78	13.005	GGTI-298	1.25	9.28	1.2992	12.12	4.6056	14.52	-2.4
187	MDA-MB-231	Vismodegib	10	3.3	16.203	GGTI-298	1.25	9.28	1.2992	12.12	4.6056	14.52	-2.4
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	YM155	0.002	61.78	15.445	61.46	1.8438	63.87	-2.41
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Simvastatin	2.5	57.76	1.7328	57.66	1.1532	60.07	-2.41
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	OSI-906	0.16	7.01	15.5622	9.67	11.9908	12.09	-2.42
187	MDA-MB-231	XL-184	3	17.43	13.7697	GSK690693	0.02	-8	11.36	8.37	8.1189	10.82	-2.45
187	MDA-MB-231	Crizotinib	1	34.56	10.368	PF3644022	0.16	2.09	10.8053	33.48	18.7488	35.93	-2.45
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Tivantinib	10	56.1	6.171	58.65	4.1055	61.12	-2.47
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Trametinib	0.08	54.25	0	59.57	13.7011	62.04	-2.47
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Bortezomib	0.02	86.37	0.8637	88.59	0	91.08	-2.49
187	MDA-MB-231	XL-184	3	17.43	13.7697	Flavopiridol	1.25	85.47	3.4188	85.5	0.855	88	-2.5
187	MDA-MB-231	Crizotinib	1	34.56	10.368	YM155	0.02	92.94	0.9294	92.87	0.9287	95.38	-2.51
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Docetaxel	10	56.01	1.6803	58.53	5.853	61.04	-2.51
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Metformin	1.25	16.89	18.9168	18.91	10.7787	21.43	-2.52
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Alectinib	0.63	12.81	6.6612	15.04	2.256	17.57	-2.53
187	MDA-MB-231	Vismodegib	10	3.3	16.203	MLN-8237	10	31.28	4.692	32.71	15.0466	35.25	-2.54
187	MDA-MB-231	Vismodegib	10	5.78	13.005	MLN-8237	10	31.28	4.692	32.71	15.0466	35.25	-2.54
187	MDA-MB-231	XL-184	3	17.43	13.7697	NVP-LDE225	1.25	7.23	2.0244	20.85	4.7955	23.4	-2.55
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Triptolide	1.25	85.83	1.7166	85.68	6.8544	88.24	-2.56
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Stattic	10	100.34	1.0034	97.44	1.9488	100	-2.56
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Vandetanib	1.25	4.57	10.6938	34.99	9.7972	37.55	-2.56
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	5-fluorouracil	0.16	-2.41	2.9884	12.46	2.9904	15.02	-2.56
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Flavopiridol	1.25	85.47	3.4188	87.92	3.5168	90.49	-2.57
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Dactinomycin	10	91.09	0.9109	89.02	1.7804	91.6	-2.58
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	NH125	1.25	21.77	16.3275	32.5	9.425	35.08	-2.58
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Dactinomycin	10	91.09	0.9109	89.53	1.7906	92.11	-2.58
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Dactinomycin	10	91.09	0.9109	89.02	1.7804	91.6	-2.58
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	WZ4002	0.002	-3.69	35.8668	5.58	8.4258	8.17	-2.59
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Nelfinavir	10	16.95	16.4415	43.03	10.7575	45.65	-2.62
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	HBX-41108	1.25	11.7	9.594	19.16	4.4068	21.8	-2.64
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Vandetanib	1.25	4.57	10.6938	12.84	8.346	15.49	-2.65
187	MDA-MB-231	XL-184	3	17.43	13.7697	I-BET	0.16	5.6	1.176	19.39	8.3377	22.05	-2.66
187	MDA-MB-231	XL-184	3	17.43	13.7697	Triptolide	0.02	46.82	4.682	53.43	3.2058	56.09	-2.66
187	MDA-MB-231	XL-184	3	17.43	13.7697	Trifluoperazine	10	13.54	28.7048	25.95	8.304	28.61	-2.66
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Bortezomib	10	99.39	0.9939	96.82	0.9682	99.49	-2.67
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Imatinib	1.25	8.62	14.223	37.51	3.751	40.2	-2.69
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Tozasertib	1.25	5.27	7.1672	35.31	9.5337	38.01	-2.7
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Lapatinib	0.16	7.73	6.5705	10.06	30.9848	12.77	-2.71
187	MDA-MB-231	Crizotinib	1	34.56	10.368	KP372-1	1.25	99.6	0	97.03	0.9703	99.74	-2.71
187	MDA-MB-231	Vismodegib	10	5.78	13.005	NVP-LDE225	1.25	7.23	2.0244	9.86	1.6762	12.59	-2.73
187	MDA-MB-231	Vismodegib	10	3.3	16.203	NVP-LDE225	1.25	7.23	2.0244	9.86	1.6762	12.59	-2.73
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Piperlongumine	10	83.97	4.1985	82.17	3.2868	84.9	-2.73
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Piperlongumine	10	83.97	4.1985	82.17	3.2868	84.9	-2.73
187	MDA-MB-231	Vismodegib	10	5.78	13.005	MS-275	0.16	9.05	8.2355	11.58	41.5722	14.31	-2.73
187	MDA-MB-231	Vismodegib	10	3.3	16.203	MS-275	0.16	9.05	8.2355	11.58	41.5722	14.31	-2.73
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Triptolide	10	84.43	0.8443	83.48	1.6696	86.21	-2.73
187	MDA-MB-231	XL-184	3	17.43	13.7697	Crizotinib	0.16	3.31	17.9071	17.42	16.7232	20.16	-2.74
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Triptolide	0.16	85.01	1.7002	83.97	0.8397	86.72	-2.75
187	MDA-MB-231	XL-184	3	17.43	13.7697	Mitomycin C	10	45.03	1.3509	51.82	9.8458	54.61	-2.79
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Decitabine	0.02	-6.18	0.618	9.1	12.467	11.89	-2.79
187	MDA-MB-231	Crizotinib	1	34.56	10.368	WZ4002	0.002	-3.69	35.8668	29.36	3.2296	32.15	-2.79
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Vandetanib	0.02	-4.99	18.0139	4.21	14.6508	7.02	-2.81
187	MDA-MB-231	Vismodegib	10	3.3	16.203	IMD 0354	0.002	-0.21	16.4724	2.76	15.2628	5.58	-2.82
187	MDA-MB-231	Vismodegib	10	5.78	13.005	IMD 0354	0.002	-0.21	16.4724	2.76	15.2628	5.58	-2.82
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Piperlongumine	1.25	8.59	17.0941	10.76	21.6276	13.58	-2.82
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Alectinib	0.63	12.81	6.6612	40.11	7.2198	42.94	-2.83
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Tozasertib	0.16	17	1.02	42.84	5.1408	45.68	-2.84
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	PD-0332991	0.02	4.8	5.904	12.85	3.598	15.69	-2.84
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Enzastaurin	1.25	-1.31	21.5757	1.71	6.7374	4.55	-2.84
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Enzastaurin	1.25	-1.31	21.5757	1.71	6.7374	4.55	-2.84
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Lapatinib	1.25	12.79	1.279	19.92	17.5296	22.77	-2.85
187	MDA-MB-231	Crizotinib	1	34.56	10.368	SN-38	0.002	24.55	35.843	47.77	8.1209	50.63	-2.86
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Flavopiridol	0.02	-0.43	5.9082	13.79	0.8274	16.66	-2.87
187	MDA-MB-231	XL-184	3	17.43	13.7697	Hydroxychloroquine	0.02	-7.64	6.5704	8.24	19.1168	11.12	-2.88
187	MDA-MB-231	Vismodegib	10	5.78	13.005	NVP-231	10	44.49	2.6694	44.81	2.2405	47.7	-2.89
187	MDA-MB-231	Vismodegib	10	3.3	16.203	NVP-231	10	44.49	2.6694	44.81	2.2405	47.7	-2.89
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	PX 12	1.25	10.56	19.8528	12.55	12.55	15.44	-2.89
187	MDA-MB-231	Crizotinib	1	34.56	10.368	BX 513	1.25	9.17	0.917	37.66	4.1426	40.56	-2.9
187	MDA-MB-231	XL-184	3	17.43	13.7697	Bay-11-7082	0.002	1.63	3.2274	15.88	17.3092	18.78	-2.9
187	MDA-MB-231	XL-184	3	17.43	13.7697	Erlotinib	0.002	6.5	3.77	19.89	2.7846	22.8	-2.91
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Dactinomycin	0.16	92.32	0.9232	92.05	0	94.97	-2.92
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Vandetanib	0.16	5.15	2.4205	7.4	6.808	10.33	-2.93
187	MDA-MB-231	XL-184	3	17.43	13.7697	Dapagliflozin	0.02	-2.6	1.716	12.35	15.561	15.28	-2.93
187	MDA-MB-231	XL-184	3	17.43	13.7697	BRD-7389	10	42.88	6.432	49.89	5.9868	52.84	-2.95
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	NVP-231	10	44.49	2.6694	50.99	3.5693	53.94	-2.95
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	BEZ-235	1	45.56	5.9228	45.57	0.9114	48.53	-2.96
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	BI-2536	5	50.05	17.5175	55.59	7.2267	58.55	-2.96
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Trametinib	5	70.54	9.8756	70.94	4.9658	73.91	-2.97
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Dactinomycin	1.25	89.23	1.7846	87.49	0.8749	90.46	-2.97
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Etoposide	0.16	8.71	9.3197	10.71	21.42	13.69	-2.98
187	MDA-MB-231	XL-184	3	17.43	13.7697	NVP-231	0.16	13.72	13.1712	25.78	27.3268	28.76	-2.98
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	SB225002	0.002	2.98	7.2712	16.5	9.075	19.49	-2.99
187	MDA-MB-231	Vismodegib	10	5.78	13.005	JQ1	10	47.13	0.9426	47.2	2.832	50.19	-2.99
187	MDA-MB-231	Vismodegib	10	3.3	16.203	JQ1	10	47.13	0.9426	47.2	2.832	50.19	-2.99
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	CIP 13-74	10	72.61	2.1783	72.74	1.4548	75.74	-3
187	MDA-MB-231	XL-184	3	17.43	13.7697	SB 218078	0.16	22.13	29.8755	32.7	8.829	35.7	-3
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Cerulenin	0.16	7.02	14.1804	36.15	5.061	39.15	-3
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	PHA 665752	0.16	-11.72	8.9072	-8.63	15.7066	-5.62	-3.01
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Foretinib	1.25	33.04	9.5816	53.17	3.7219	56.18	-3.01
187	MDA-MB-231	Crizotinib	1	34.56	10.368	NVP-231	10	44.49	2.6694	60.66	1.8198	63.67	-3.01
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Tipifarnib	0.002	7.1	6.035	14.72	14.72	17.73	-3.01
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Foretinib	1.25	33.04	9.5816	33.69	9.7701	36.7	-3.01
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	JQ1	0.002	-2.34	3.7674	6.35	6.35	9.37	-3.02
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	MLN-4924	0.002	3.77	3.9962	6	19.32	9.02	-3.02
187	MDA-MB-231	XL-184	3	17.43	13.7697	ABT-888	0.02	-3.04	7.0832	11.89	4.5182	14.92	-3.03
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Decitabine	10	3.96	13.3452	34.11	14.3262	37.15	-3.04
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Pemetrexed	0.02	2.19	10.3806	15.8	26.228	18.84	-3.04
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	5-nonyloxytryptamine oxalate	1.25	7.04	4.224	14.63	8.6317	17.67	-3.04
187	MDA-MB-231	XL-184	3	17.43	13.7697	Stattic	0.02	4.46	6.5562	18.06	1.2642	21.11	-3.05
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Obatoclax	1.25	73.58	3.679	75.02	3.0008	78.08	-3.06
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	NH125	10	100.13	0	96.93	4.8465	100	-3.07
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Alectinib	0.01	13.92	3.7584	40.6	5.684	43.67	-3.07
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	JK 184	0.002	10.96	20.824	18.08	8.4976	21.15	-3.07
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Vemurafenib	1.25	11.61	10.5651	18.64	0.3728	21.72	-3.08
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Nutlin-3	0.002	-2.99	3.4385	29.51	13.2795	32.6	-3.09
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Cerulenin	1.25	11.85	7.7025	13.84	13.2864	16.95	-3.11
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Cerulenin	1.25	11.85	7.7025	13.84	13.2864	16.95	-3.11
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Zibotentan	0.16	-7.77	13.209	-5.01	13.527	-1.89	-3.12
187	MDA-MB-231	XL-184	3	17.43	13.7697	GANT61	1.25	-1.79	2.7387	12.82	3.0768	15.95	-3.13
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Nelfinavir	1.25	4.66	12.5354	7.04	9.0112	10.17	-3.13
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Nelfinavir	1.25	4.66	12.5354	7.04	9.0112	10.17	-3.13
187	MDA-MB-231	XL-184	3	17.43	13.7697	Dactinomycin	0.002	52.51	23.6295	57.66	7.4958	60.79	-3.13
187	MDA-MB-231	Crizotinib	1	34.56	10.368	NVP-LDE225	0.16	4.44	19.7136	34.33	8.2392	37.47	-3.14
187	MDA-MB-231	Crizotinib	1	34.56	10.368	MS-275	0.02	-0.06	10.6026	31.38	9.1002	34.52	-3.14
187	MDA-MB-231	Crizotinib	1	34.56	10.368	MLN-4924	10	77.88	13.2396	82.37	4.9422	85.52	-3.15
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Hydroxychloroquine	10	13.64	7.6384	40.34	6.4544	43.49	-3.15
187	MDA-MB-231	Vismodegib	10	3.3	16.203	ML 130	0.02	5.31	15.7176	7.62	12.573	10.78	-3.16
187	MDA-MB-231	Vismodegib	10	5.78	13.005	ML 130	0.02	5.31	15.7176	7.62	12.573	10.78	-3.16
187	MDA-MB-231	Crizotinib	1	34.56	10.368	GGTI-298	0.16	2.87	10.7625	33.27	2.3289	36.44	-3.17
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Carboplatin	0.02	3.72	9.4116	11.54	19.2718	14.73	-3.19
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Efavirenz	0.02	-6.92	15.224	-3.93	10.8468	-0.74	-3.19
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	CIP 13-74	0.16	8.93	10.5374	16.16	6.3024	19.35	-3.19
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Efavirenz	0.02	-6.92	15.224	-3.93	10.8468	-0.74	-3.19
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Simvastatin	0.04	14.73	13.5516	16.19	34.9704	19.39	-3.2
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Efavirenz	0.02	-6.92	15.224	2.1	13.755	5.31	-3.21
187	MDA-MB-231	Crizotinib	1	34.56	10.368	17-DMAG	10	97.05	0	94.84	0.9484	98.07	-3.23
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Carboplatin	0.16	3.27	16.7097	16.5	2.475	19.73	-3.23
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	STA-4783	0.02	76.56	18.3744	74.61	6.7149	77.84	-3.23
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	BI-D1870	0.02	0.13	6.0099	2.34	6.9498	5.58	-3.24
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	SB225002	1.25	50	29	49.49	3.4643	52.73	-3.24
187	MDA-MB-231	XL-184	3	17.43	13.7697	SB225002	0.16	20.15	38.285	30.79	4.9264	34.07	-3.28
187	MDA-MB-231	XL-184	3	17.43	13.7697	Gemcitabine	0.16	17.5	5.775	28.59	2.859	31.88	-3.29
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Bay-11-7082	0.16	-7.76	11.0968	26.19	13.095	29.48	-3.29
187	MDA-MB-231	XL-184	3	17.43	13.7697	XAV 939	0.02	21.82	10.6918	32.12	16.06	35.45	-3.33
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	ES 936	0.63	7.2	6.84	14.49	17.8227	17.82	-3.33
187	MDA-MB-231	Crizotinib	1	34.56	10.368	AZD-4547	0.02	4.38	3.723	34.08	2.7264	37.43	-3.35
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	MLN-4924	1.25	49.71	11.9304	49.11	10.8042	52.46	-3.35
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Etoposide	0.02	4.12	11.9892	6	13.68	9.36	-3.36
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	HBX-41108	0.002	-1.64	6.9864	12.28	23.2092	15.66	-3.38
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	HBX-41108	10	71.95	8.634	71.78	0	75.16	-3.38
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Triptolide	1.25	85.83	1.7166	84.07	0.8407	87.45	-3.38
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	AR-A014418	0.16	15.56	20.6948	16.78	16.78	20.17	-3.39
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	SN-38	1.25	51.64	6.7132	50.88	1.0176	54.28	-3.4
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Triptolide	0.02	46.82	4.682	61.76	3.088	65.2	-3.44
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	PX 12	0.02	2.7	11.799	4.56	4.104	8.01	-3.45
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	XAV 939	0.002	20.02	21.6216	30.16	6.6352	33.63	-3.47
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	PD173074	0.16	2.15	17.544	15.33	18.5493	18.8	-3.47
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	BRD-7389	0.002	-3.01	5.3277	11.05	29.9455	14.52	-3.47
187	MDA-MB-231	Vismodegib	10	5.78	13.005	I-BET	0.02	-2.9	12.325	-0.43	5.2546	3.05	-3.48
187	MDA-MB-231	Vismodegib	10	3.3	16.203	I-BET	0.02	-2.9	12.325	-0.43	5.2546	3.05	-3.48
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Trifluorothymidine	0.16	-2.07	23.7015	6.13	2.452	9.61	-3.48
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Stattic	0.002	-3.8	1.444	4.59	12.0258	8.07	-3.48
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	IMD 0354	0.002	-0.21	16.4724	13.37		16.85	-3.48
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Obatoclax	1.25	73.58	3.679	71.62	4.2972	75.11	-3.49
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	BRD-7389	0.02	-1.88	15.8484	6.29	8.806	9.78	-3.49
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	AR-A014418	10	33.38	7.3436	41.23	16.492	44.72	-3.49
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	CMPD-1	0.02	-0.7	12.334	7.33	1.9791	10.82	-3.49
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	PF 429242	0.16	-20.9	21.109	-17.79	0.5337	-14.3	-3.49
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Obatoclax	1.25	73.58	3.679	71.62	4.2972	75.11	-3.49
187	MDA-MB-231	XL-184	3	17.43	13.7697	Gemcitabine	0.02	22	12.1	32.1	2.247	35.6	-3.5
187	MDA-MB-231	Vismodegib	10	5.78	13.005	XAV 939	0.002	20.02	21.6216	21.12	17.1072	24.64	-3.52
187	MDA-MB-231	Vismodegib	10	3.3	16.203	XAV 939	0.002	20.02	21.6216	21.12	17.1072	24.64	-3.52
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	UNC0638	0.02	7.36	5.7408	19.6	1.372	23.13	-3.53
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	WZ4002	1.25	-18.36	24.9696	-15.44	3.5512	-11.9	-3.54
187	MDA-MB-231	XL-184	3	17.43	13.7697	Sorafenib	0.02	-0.04	13.62	13.83	13.9683	17.4	-3.57
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Topotecan	1.25	32.74	6.8754	32.83	5.5811	36.41	-3.58
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Ritonavir	0.16	1.23	41.8569	3.04	24.6544	6.62	-3.58
187	MDA-MB-231	Vismodegib	10	5.78	13.005	MK-1775	1.25	42.64	6.396	42.35	12.2815	45.96	-3.61
187	MDA-MB-231	Vismodegib	10	3.3	16.203	MK-1775	1.25	42.64	6.396	42.35	12.2815	45.96	-3.61
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Efavirenz	0.002	5.94	5.4054	13.08	1.1772	16.7	-3.62
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	I-BET	0.16	5.6	1.176	18.03	4.6878	21.67	-3.64
187	MDA-MB-231	XL-184	3	17.43	13.7697	I-BET	0.002	11.74	3.1698	23.48	11.74	27.12	-3.64
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Bay-11-7082	1.25	6.25	11.75	18.56	1.6704	22.21	-3.65
187	MDA-MB-231	XL-184	3	17.43	13.7697	Simvastatin	0.3	16.64	10.6496	27.51	5.7771	31.17	-3.66
187	MDA-MB-231	XL-184	3	17.43	13.7697	BEZ-235	0.13	44.09	6.6135	50.18	12.545	53.84	-3.66
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Obatoclax	1.25	73.58	3.679	71.34	2.1402	75.02	-3.68
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Oxaliplatin	0.16	1.45	1.9575	9.03	28.2639	12.72	-3.69
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	2-deoxy-D-glucose	125	3.08	11.4268	15.87	13.6482	19.58	-3.71
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Foretinib	0.16	4.65	0.558	17.16	11.154	20.88	-3.72
