Cellline	Drug	Dose	Inhibition
LOXIMVI	bivanib/BI2536	0.005	70.33456254
LOXIMVI	CX4945	0.4	63.07606407
LOXIMVI	CX4945	2	35.76813697
LOXIMVI	Darinaparsin	0.4	83.60381869
LOXIMVI	Darinaparsin	2	73.20381848
LOXIMVI	ENMD2076	0.04	132.2845232
LOXIMVI	ENMD2076	0.2	92.47409753
LOXIMVI	EX527	2	58.68900289
LOXIMVI	EX527	10	85.38307118
LOXIMVI	FK866	0.01	11.46267889
LOXIMVI	FK866	0.05	73.73403863
LOXIMVI	Indole-3-carbinol	0.8	23.70374382
LOXIMVI	Indole-3-carbinol	4	167.6212786
LOXIMVI	Lestaurtinib	0.004	59.63555148
LOXIMVI	Lestaurtinib	0.02	99.03313374
LOXIMVI	MK1775	0.02	90.47905846
LOXIMVI	MK1775	0.1	79.19180761
LOXIMVI	MK2206	0.4	79.75134537
LOXIMVI	MK2206	2	77.7939181
LOXIMVI	NVP-BEZ235	0.004	78.03476609
LOXIMVI	NVP-BEZ235	0.02	96.11678435
LOXIMVI	RKI983	0.4	136.2442984
LOXIMVI	RKI983	2	72.26522668
LOXIMVI	selumetinib/AZD6244	0.015	177.197017
LOXIMVI	selumetinib/AZD6244	0.075	151.0928543
LOXIMVI	Tideglusib/TZDZ-8	0.4	55.87436026
LOXIMVI	Tideglusib/TZDZ-8	2	81.89468236
LOXIMVI	Tozasertib/VX680	0.006	154.7141075
LOXIMVI	Tozasertib/VX680	0.03	85.81388663
LOXIMVI	Veliparib/ABT888	1.4	223.6333181
LOXIMVI	Veliparib/ABT888	7	100.0707822
LOXIMVI	VX702	0.4	126.5330222
LOXIMVI	VX702	2	112.7982097
LOXIMVI	XL147	0.8	62.57546038
LOXIMVI	XL147	4	127.7439725
LOXIMVI	YM155	4e-04	32.02357518
LOXIMVI	YM155	0.002	47.95905693
LOXIMVI	cediranib/AZD2171	0.4	340.0580293
LOXIMVI	cediranib/AZD2171	2	65.36566926
LOXIMVI	Dovitinib/CHIR-258	0.1	410.5542631
LOXIMVI	Dovitinib/CHIR-258	0.5	138.1238954
LOXIMVI	Enzastaurin	0.8	42.09174986
LOXIMVI	Enzastaurin	4	118.4538254
LOXIMVI	Midostaurin/PKC412	0.08	157.8161967
LOXIMVI	Midostaurin/PKC412	0.4	45.46168484
LOXIMVI	OSI906	0.4	65.04719107
LOXIMVI	OSI906	2	90.64842599
LOXIMVI	palbociclib/PD332991	0.04	81.71610557
LOXIMVI	palbociclib/PD332991	0.2	75.79243819
LOXIMVI	Perifosine	0.4	157.9948754
LOXIMVI	Perifosine	2	65.32940743
LOXIMVI	STA4783	0.006	99.18359187
LOXIMVI	STA4783	0.03	70.60735465
LOXIMVI	Tamatinib/R406	0.4	170.0290146
LOXIMVI	Tamatinib/R406	2	29.02746802
LOXIMVI	Tanespimycin/17-AAG	0.002	120.090117
LOXIMVI	Tanespimycin/17-AAG	0.01	130.1545161
LOXIMVI	tipifarnib	0.01	143.026569
LOXIMVI	tipifarnib	0.05	74.39445615
LOXIMVI	vatalanib/PTK787	2	287.8764476
LOXIMVI	vatalanib/PTK787	10	41.10588516
LOXIMVI	A769662	2	256.1050576
LOXIMVI	A769662	10	110.2219275
LOXIMVI	AS252424	1	62.56270646
LOXIMVI	AS252424	5	97.88076554
LOXIMVI	BI78D3	0.2	196.550564
LOXIMVI	BI78D3	1	85.10491921
LOXIMVI	BID1870	0.2	110.2531021
LOXIMVI	BID1870	1	92.9847403
LOXIMVI	BMS536924	0.2	110.1704394
LOXIMVI	BMS536924	1	72.87020883
LOXIMVI	C75	1	64.39265176
LOXIMVI	C75	5	95.28315062
LOXIMVI	Dorsomorphin	0.4	136.8207015
LOXIMVI	Dorsomorphin	2	87.16897533
LOXIMVI	Embelin	1.2	255.1983967
LOXIMVI	Embelin	6	86.11040305
LOXIMVI	FH535	1	80.63714494
LOXIMVI	FH535	5	68.59348391
LOXIMVI	GSK0660	1	61.6692895
LOXIMVI	GSK0660	5	105.4161657
LOXIMVI	GSK650394	0.16	47.28079551
LOXIMVI	GSK650394	0.8	82.75302319
LOXIMVI	GW0742	2	59.11720512
LOXIMVI	GW0742	10	105.5481887
LOXIMVI	GW2580	1	44.41749007
LOXIMVI	GW2580	5	101.5354445
LOXIMVI	GW441756	0.4	175.0944783
LOXIMVI	GW441756	2	104.8778269
LOXIMVI	GW9662	2	112.9700567
LOXIMVI	GW9662	10	57.44439887
LOXIMVI	HIF-1i	2	74.06574828
LOXIMVI	HIF-1i	10	95.34263527
LOXIMVI	IPA3	0.8	21.55196478
LOXIMVI	IPA3	4	104.7386443
LOXIMVI	JNK5a	0.008	413.4891337
LOXIMVI	JNK5a	0.04	91.04379884
LOXIMVI	JZL184	1	74.57267791
LOXIMVI	JZL184	5	127.4844295
LOXIMVI	KU0063794	0.02	78.2234837
LOXIMVI	KU0063794	0.1	91.10045092
LOXIMVI	KU55933	1	65.32155014
LOXIMVI	KU55933	5	100.7519702
LOXIMVI	L779450	0.2	132.9994077
LOXIMVI	L779450	1	102.9128901
LOXIMVI	LFM-A13	2	71.29076776
LOXIMVI	LFM-A13	10	80.29802467
LOXIMVI	LSN415169	1	64.0146369
LOXIMVI	LSN415169	5	123.9258852
LOXIMVI	NVP-TAE684	0.08	35.82448344
LOXIMVI	NVP-TAE684	0.4	124.9889127
LOXIMVI	PD173074	0.1	50.77540015
LOXIMVI	PD173074	0.5	78.01698034
LOXIMVI	PIM-1 4a	2	195.1621744
LOXIMVI	PIM-1 4a	10	122.3664865
LOXIMVI	QS11	1	188.4081611
LOXIMVI	QS11	5	86.97353474
LOXIMVI	SrcI1	2	45.26903131
LOXIMVI	SrcI1	10	80.69536134
LOXIMVI	SU6656	0.4	92.26907861
LOXIMVI	SU6656	2	86.47934398
LOXIMVI	T0901317	1.4	56.01779093
LOXIMVI	T0901317	7	82.25359922
LOXIMVI	TCS401	1.666666667	177.7659372
LOXIMVI	TCS401	8.333333333	108.7641251
LOXIMVI	Tie2i	1	60.22091631
LOXIMVI	Tie2i	5	113.3021289
LOXIMVI	U73122	0.4	107.3016497
LOXIMVI	U73122	2	73.12558878
LOXIMVI	vasastrol	0.4	32.63822512
LOXIMVI	vasastrol	2	84.95247341
LOXIMVI	Wnti	0.1	108.7823594
LOXIMVI	Wnti	0.5	29.71807879
LOXIMVI	XAV939	2	58.72887953
LOXIMVI	XAV939	10	96.59903946
LOXIMVI	ZM336372	2	85.74452025
LOXIMVI	ZM336372	10	139.3486767
IST-MEL1	Bexarotene	2	230.7399654
IST-MEL1	Bexarotene	10	125.8835151
IST-MEL1	Bortezomib	0.001	129.1020178
IST-MEL1	Bortezomib	0.005	16.61941364
IST-MEL1	cisplatin	1.6	123.2543284
IST-MEL1	cisplatin	8	109.5809606
IST-MEL1	CP690550	1	95.89552124
IST-MEL1	CP690550	5	94.42541407
IST-MEL1	Crizotinib/PF2341066	0.2	65.25405113
IST-MEL1	Crizotinib/PF2341066	1	106.4913939
IST-MEL1	dasatanib	0.004	108.5649329
IST-MEL1	dasatanib	0.02	73.8903132
IST-MEL1	decitabine	0.1	96.96742383
IST-MEL1	decitabine	0.5	58.69690714
IST-MEL1	Docetaxel	1e-04	167.5562855
IST-MEL1	Docetaxel	5e-04	39.47927017
IST-MEL1	erlotinib	0.8	131.7709732
IST-MEL1	erlotinib	4	96.27762406
IST-MEL1	etoposide	0.02	51.93302214
IST-MEL1	etoposide	0.1	101.1713442
IST-MEL1	everolimus	0.02	140.9418272
IST-MEL1	everolimus	0.1	77.60166019
IST-MEL1	fingolimod	2	121.7352975
IST-MEL1	fingolimod	10	3.326690381
IST-MEL1	fludarabine	0.2	64.10437607
IST-MEL1	fludarabine	1	92.64020043
IST-MEL1	gemcitabine	4e-04	89.41305001
IST-MEL1	gemcitabine	0.002	32.15611503
IST-MEL1	ruxolitinib	1	170.9082371
IST-MEL1	ruxolitinib	5	86.85755406
IST-MEL1	lapatinib	0.8	124.6956947
IST-MEL1	lapatinib	4	97.44952306
IST-MEL1	lenalidomide	1	58.33718567
IST-MEL1	lenalidomide	5	89.24207115
IST-MEL1	nilotinib	0.2	134.3265971
IST-MEL1	nilotinib	1	96.71732619
IST-MEL1	nilutamide	1	96.40715103
IST-MEL1	nilutamide	5	110.7243012
IST-MEL1	Pazopanib	0.4	28.61673827
IST-MEL1	Pazopanib	2	95.24772684
IST-MEL1	pioglitazone	2	74.2135269
IST-MEL1	pioglitazone	10	94.45383608
IST-MEL1	PLX4720	0.08	192.0438495
IST-MEL1	PLX4720	0.4	86.56704699
IST-MEL1	sorafenib	0.4	56.2806374
IST-MEL1	sorafenib	2	96.83238274
IST-MEL1	stibogluconate	2	155.272503
IST-MEL1	stibogluconate	10	119.0240858
IST-MEL1	sunitinib	0.4	59.0208962
IST-MEL1	sunitinib	2	82.7553214
IST-MEL1	temozolomide	2	99.21870174
IST-MEL1	temozolomide	10	77.95882066
IST-MEL1	vincristine	1e-04	66.4071515
IST-MEL1	vincristine	5e-04	88.65535517
IST-MEL1	vismodegib/GDC0449	1	62.5895991
IST-MEL1	vismodegib/GDC0449	5	101.3027672
IST-MEL1	vorinostat/SAHA	0.08	62.45513698
IST-MEL1	vorinostat/SAHA	0.4	95.03760456
IST-MEL1	AZD7762	0.02	31.35797725
IST-MEL1	AZD7762	0.1	90.83037374
IST-MEL1	CHIR265	0.08	74.03138265
IST-MEL1	CHIR265	0.4	83.09661223
IST-MEL1	IMD0354	0.016	66.6641873
IST-MEL1	IMD0354	0.08	95.4954464
IST-MEL1	Nutlin-3	0.1	340.3726311
IST-MEL1	Nutlin-3	0.5	117.6005984
IST-MEL1	OSU03012	1	278.260665
IST-MEL1	OSU03012	5	72.59495956
IST-MEL1	PF04217903	1	103.5723861
IST-MEL1	PF04217903	5	91.85175195
IST-MEL1	PF562271	0.08	59.13078525
IST-MEL1	PF562271	0.4	97.25757982
IST-MEL1	SNS-032	0.01	198.4610469
IST-MEL1	SNS-032	0.05	78.1210414
IST-MEL1	SNS314	8e-04	387.2731466
IST-MEL1	SNS314	0.004	59.08083672
IST-MEL1	ABT263	0.4	112.8004002
IST-MEL1	ABT263	2	86.69150384
IST-MEL1	bivanib/BI2536	0.001	101.8412348
IST-MEL1	bivanib/BI2536	0.005	99.63903436
IST-MEL1	CX4945	0.4	61.52338688
IST-MEL1	CX4945	2	82.25023774
IST-MEL1	Darinaparsin	0.4	131.2285638
IST-MEL1	Darinaparsin	2	75.32189926
IST-MEL1	ENMD2076	0.04	118.0086006
IST-MEL1	ENMD2076	0.2	120.0140583
IST-MEL1	EX527	2	112.6160822
IST-MEL1	EX527	10	99.51416407
IST-MEL1	FK866	0.01	143.3380158
IST-MEL1	FK866	0.05	58.57578591
IST-MEL1	Indole-3-carbinol	0.8	101.2611854
IST-MEL1	Indole-3-carbinol	4	109.6157435
IST-MEL1	Lestaurtinib	0.004	114.9511258
IST-MEL1	Lestaurtinib	0.02	80.07791556
IST-MEL1	MK1775	0.02	32.04007611
IST-MEL1	MK1775	0.1	93.63604732
IST-MEL1	MK2206	0.4	37.16648217
IST-MEL1	MK2206	2	76.09675462
IST-MEL1	NVP-BEZ235	0.004	231.8702338
IST-MEL1	NVP-BEZ235	0.02	81.10112137
IST-MEL1	RKI983	0.4	65.40975755
IST-MEL1	RKI983	2	85.44738679
IST-MEL1	selumetinib/AZD6244	0.015	31.85344473
IST-MEL1	selumetinib/AZD6244	0.075	87.34006179
IST-MEL1	Tideglusib/TZDZ-8	0.4	62.13848117
IST-MEL1	Tideglusib/TZDZ-8	2	98.3629221
IST-MEL1	Tozasertib/VX680	0.006	128.487062
IST-MEL1	Tozasertib/VX680	0.03	100.3151591
IST-MEL1	Veliparib/ABT888	1.4	65.40698892
IST-MEL1	Veliparib/ABT888	7	99.54276718
IST-MEL1	VX702	0.4	121.2417343
IST-MEL1	VX702	2	88.7634805
IST-MEL1	XL147	0.8	206.6012696
IST-MEL1	XL147	4	75.42948578
IST-MEL1	YM155	4e-04	78.881547
IST-MEL1	YM155	0.002	45.27476094
IST-MEL1	cediranib/AZD2171	0.4	99.95164991
IST-MEL1	cediranib/AZD2171	2	112.0184021
IST-MEL1	Dovitinib/CHIR-258	0.1	84.82702989
IST-MEL1	Dovitinib/CHIR-258	0.5	98.03168066
IST-MEL1	Enzastaurin	0.8	132.2948236
IST-MEL1	Enzastaurin	4	97.87428614
IST-MEL1	Midostaurin/PKC412	0.08	135.8276129
IST-MEL1	Midostaurin/PKC412	0.4	59.8869953
IST-MEL1	OSI906	0.4	170.1531701
IST-MEL1	OSI906	2	87.48552849
IST-MEL1	palbociclib/PD332991	0.04	69.84036269
IST-MEL1	palbociclib/PD332991	0.2	86.70366945
IST-MEL1	Perifosine	0.4	148.035839
IST-MEL1	Perifosine	2	106.2281104
IST-MEL1	STA4783	0.006	28.1286546
IST-MEL1	STA4783	0.03	32.47388146
IST-MEL1	Tamatinib/R406	0.4	168.0096507
IST-MEL1	Tamatinib/R406	2	85.75489313
IST-MEL1	Tanespimycin/17-AAG	0.002	128.8231703
IST-MEL1	Tanespimycin/17-AAG	0.01	52.85103898
IST-MEL1	tipifarnib	0.01	70.69506504
IST-MEL1	tipifarnib	0.05	76.77862431
IST-MEL1	vatalanib/PTK787	2	103.472157
IST-MEL1	vatalanib/PTK787	10	61.75501375
IST-MEL1	A769662	2	90.40400865
IST-MEL1	A769662	10	87.89580625
IST-MEL1	AS252424	1	120.7473382
IST-MEL1	AS252424	5	109.4817846
IST-MEL1	BI78D3	0.2	46.93746439
IST-MEL1	BI78D3	1	84.04153011
IST-MEL1	BID1870	0.2	39.73699332
IST-MEL1	BID1870	1	94.76426471
IST-MEL1	BMS536924	0.2	103.4751346
IST-MEL1	BMS536924	1	77.68057137
IST-MEL1	C75	1	109.7463473
IST-MEL1	C75	5	93.61485931
IST-MEL1	Dorsomorphin	0.4	119.5767388
IST-MEL1	Dorsomorphin	2	80.69475137
IST-MEL1	Embelin	1.2	192.1269081
IST-MEL1	Embelin	6	62.57455518
IST-MEL1	FH535	1	150.2081813
IST-MEL1	FH535	5	50.34539703
IST-MEL1	GSK0660	1	36.58101815
IST-MEL1	GSK0660	5	95.33577346
IST-MEL1	GSK650394	0.16	42.76120995
IST-MEL1	GSK650394	0.8	68.41432091
IST-MEL1	GW0742	2	109.2721536
IST-MEL1	GW0742	10	97.32806544
IST-MEL1	GW2580	1	28.87375821
IST-MEL1	GW2580	5	108.7931027
IST-MEL1	GW441756	0.4	55.20219778
IST-MEL1	GW441756	2	115.4090903
IST-MEL1	GW9662	2	133.2465015
IST-MEL1	GW9662	10	97.849345
IST-MEL1	HIF-1i	2	55.40436753
IST-MEL1	HIF-1i	10	78.53797203
IST-MEL1	IPA3	0.8	34.05309187
IST-MEL1	IPA3	4	97.5897466
IST-MEL1	JNK5a	0.008	131.1070957
IST-MEL1	JNK5a	0.04	131.2449293
IST-MEL1	JZL184	1	60.42486126
IST-MEL1	JZL184	5	92.77248184
IST-MEL1	KU0063794	0.02	60.89237573
IST-MEL1	KU0063794	0.1	92.4624059
IST-MEL1	KU55933	1	82.54713613
IST-MEL1	KU55933	5	101.3496634
IST-MEL1	L779450	0.2	19.20156566
IST-MEL1	L779450	1	86.87582594
IST-MEL1	LFM-A13	2	47.13986544
IST-MEL1	LFM-A13	10	110.1067052
IST-MEL1	LSN415169	1	61.59859471
IST-MEL1	LSN415169	5	109.1795475
IST-MEL1	NVP-TAE684	0.08	43.87085284
IST-MEL1	NVP-TAE684	0.4	94.39406886
IST-MEL1	PD173074	0.1	93.92369052
IST-MEL1	PD173074	0.5	88.95895569
IST-MEL1	PIM-1 4a	2	165.0782139
IST-MEL1	PIM-1 4a	10	89.96053919
IST-MEL1	QS11	1	28.8072069
IST-MEL1	QS11	5	82.60575682
IST-MEL1	SrcI1	2	38.03768809
IST-MEL1	SrcI1	10	86.38641403
IST-MEL1	SU6656	0.4	63.41694625
IST-MEL1	SU6656	2	92.90404323
IST-MEL1	T0901317	1.4	247.3746823
IST-MEL1	T0901317	7	94.18161362
IST-MEL1	TCS401	1.666666667	154.3639768
IST-MEL1	TCS401	8.333333333	84.79336934
IST-MEL1	Tie2i	1	112.8791396
IST-MEL1	Tie2i	5	104.8487772
IST-MEL1	U73122	0.4	74.32758397
IST-MEL1	U73122	2	87.18026804
IST-MEL1	vasastrol	0.4	100.7946247
IST-MEL1	vasastrol	2	118.3274918
IST-MEL1	Wnti	0.1	122.5318608
IST-MEL1	Wnti	0.5	21.64255523
IST-MEL1	XAV939	2	108.7447389
IST-MEL1	XAV939	10	91.3164854
IST-MEL1	ZM336372	2	66.3096045
IST-MEL1	ZM336372	10	98.13866943
WM451Lu	Bexarotene	2	121.3283492
WM451Lu	Bexarotene	10	94.0659873
WM451Lu	Bortezomib	0.001	98.85248042
WM451Lu	Bortezomib	0.005	25.93875536
WM451Lu	cisplatin	1.6	98.66630307
WM451Lu	cisplatin	8	96.08867188
WM451Lu	CP690550	1	87.29236568
WM451Lu	CP690550	5	116.2429826
WM451Lu	Crizotinib/PF2341066	0.2	106.3532944
WM451Lu	Crizotinib/PF2341066	1	114.1563551
WM451Lu	dasatanib	0.004	104.884677
WM451Lu	dasatanib	0.02	59.84969514
WM451Lu	decitabine	0.1	149.99375
WM451Lu	decitabine	0.5	108.7408021
WM451Lu	Docetaxel	1e-04	67.96048693
WM451Lu	Docetaxel	5e-04	29.39124259
WM451Lu	erlotinib	0.8	104.4841267
WM451Lu	erlotinib	4	92.73734276
WM451Lu	etoposide	0.02	80.90652539
WM451Lu	etoposide	0.1	79.36105724
WM451Lu	everolimus	0.02	87.44638969
WM451Lu	everolimus	0.1	78.28604191
WM451Lu	fingolimod	2	96.09172834
WM451Lu	fingolimod	10	2.319805156
WM451Lu	fludarabine	0.2	44.24668652
WM451Lu	fludarabine	1	105.9544922
WM451Lu	gemcitabine	4e-04	100.3824315
WM451Lu	gemcitabine	0.002	40.21974128
WM451Lu	ruxolitinib	1	101.0207454
WM451Lu	ruxolitinib	5	118.6963955
WM451Lu	lapatinib	0.8	68.12085168
WM451Lu	lapatinib	4	86.72661018
WM451Lu	lenalidomide	1	110.0328019
WM451Lu	lenalidomide	5	86.57597315
WM451Lu	nilotinib	0.2	119.6809303
WM451Lu	nilotinib	1	117.7832193
WM451Lu	nilutamide	1	97.97625321
WM451Lu	nilutamide	5	121.0529815
WM451Lu	Pazopanib	0.4	85.59579976
WM451Lu	Pazopanib	2	81.91213655
WM451Lu	pioglitazone	2	113.0350053
WM451Lu	pioglitazone	10	107.6231531
WM451Lu	PLX4720	0.08	94.91590286
WM451Lu	PLX4720	0.4	64.3300923
WM451Lu	sorafenib	0.4	90.13239853
WM451Lu	sorafenib	2	118.1713871
WM451Lu	stibogluconate	2	134.0161819
WM451Lu	stibogluconate	10	80.80709731
WM451Lu	sunitinib	0.4	110.536233
WM451Lu	sunitinib	2	69.23366315
WM451Lu	temozolomide	2	91.23821218
WM451Lu	temozolomide	10	85.61809005
WM451Lu	vincristine	1e-04	71.63904991
WM451Lu	vincristine	5e-04	46.91275912
WM451Lu	vismodegib/GDC0449	1	93.63143941
WM451Lu	vismodegib/GDC0449	5	109.5410924
WM451Lu	vorinostat/SAHA	0.08	68.58849859
WM451Lu	vorinostat/SAHA	0.4	82.51872105
WM451Lu	AZD7762	0.02	90.70907424
WM451Lu	AZD7762	0.1	88.49197531
WM451Lu	CHIR265	0.08	92.16805469
WM451Lu	CHIR265	0.4	45.39450022
WM451Lu	IMD0354	0.016	95.24325422
WM451Lu	IMD0354	0.08	115.2786427
WM451Lu	Nutlin-3	0.1	106.2355195
WM451Lu	Nutlin-3	0.5	88.67536192
WM451Lu	OSU03012	1	46.40289552
WM451Lu	OSU03012	5	101.38716
WM451Lu	PF04217903	1	98.45478208
WM451Lu	PF04217903	5	93.21872518
WM451Lu	PF562271	0.08	72.98331386
WM451Lu	PF562271	0.4	48.96315505
WM451Lu	SNS-032	0.01	96.55359872
WM451Lu	SNS-032	0.05	76.70418748
WM451Lu	SNS314	8e-04	105.5565707
WM451Lu	SNS314	0.004	56.75482299
WM451Lu	ABT263	0.4	70.34190975
WM451Lu	ABT263	2	92.81199609
WM451Lu	bivanib/BI2536	0.001	50.27481386
WM451Lu	bivanib/BI2536	0.005	43.62380254
WM451Lu	CX4945	0.4	117.6057758
WM451Lu	CX4945	2	69.98834407
WM451Lu	Darinaparsin	0.4	87.98406129
WM451Lu	Darinaparsin	2	86.0412699
WM451Lu	ENMD2076	0.04	93.05143148
WM451Lu	ENMD2076	0.2	90.69515162
WM451Lu	EX527	2	88.46523361
WM451Lu	EX527	10	79.82475556
WM451Lu	FK866	0.01	104.7062381
WM451Lu	FK866	0.05	105.4014459
WM451Lu	Indole-3-carbinol	0.8	112.0133361
WM451Lu	Indole-3-carbinol	4	126.9618019
WM451Lu	Lestaurtinib	0.004	89.36059398
WM451Lu	Lestaurtinib	0.02	91.17725836
WM451Lu	MK1775	0.02	88.9652907
WM451Lu	MK1775	0.1	101.9144417
WM451Lu	MK2206	0.4	77.89594418
WM451Lu	MK2206	2	72.13401669
WM451Lu	NVP-BEZ235	0.004	92.4282292
WM451Lu	NVP-BEZ235	0.02	75.28262935
WM451Lu	RKI983	0.4	87.21311903
WM451Lu	RKI983	2	73.1616947
WM451Lu	selumetinib/AZD6244	0.015	106.5149181
WM451Lu	selumetinib/AZD6244	0.075	49.68405503
WM451Lu	Tideglusib/TZDZ-8	0.4	115.2086457
WM451Lu	Tideglusib/TZDZ-8	2	90.02801825
WM451Lu	Tozasertib/VX680	0.006	114.6795061
WM451Lu	Tozasertib/VX680	0.03	90.69739516
WM451Lu	Veliparib/ABT888	1.4	101.9700702
WM451Lu	Veliparib/ABT888	7	98.51275661
WM451Lu	VX702	0.4	94.17308917
WM451Lu	VX702	2	103.2633743
WM451Lu	XL147	0.8	84.1549958
WM451Lu	XL147	4	92.46940236
WM451Lu	YM155	4e-04	57.19902275
WM451Lu	YM155	0.002	29.45533198
WM451Lu	cediranib/AZD2171	0.4	102.725802
WM451Lu	cediranib/AZD2171	2	71.42754059
WM451Lu	Dovitinib/CHIR-258	0.1	95.59572927
WM451Lu	Dovitinib/CHIR-258	0.5	88.37212218
WM451Lu	Enzastaurin	0.8	97.19090317
WM451Lu	Enzastaurin	4	82.7825015
WM451Lu	Midostaurin/PKC412	0.08	99.24464316
WM451Lu	Midostaurin/PKC412	0.4	75.09090629
WM451Lu	OSI906	0.4	91.44190464
WM451Lu	OSI906	2	103.4505982
WM451Lu	palbociclib/PD332991	0.04	83.19235597
WM451Lu	palbociclib/PD332991	0.2	62.50551622
WM451Lu	Perifosine	0.4	90.88506992
WM451Lu	Perifosine	2	101.005439
WM451Lu	STA4783	0.006	95.48450131
WM451Lu	STA4783	0.03	102.2910179
WM451Lu	Tamatinib/R406	0.4	109.7771594
WM451Lu	Tamatinib/R406	2	89.64056619
WM451Lu	Tanespimycin/17-AAG	0.002	110.9935053
WM451Lu	Tanespimycin/17-AAG	0.01	77.1725531
WM451Lu	tipifarnib	0.01	84.54902492
WM451Lu	tipifarnib	0.05	79.72405415
WM451Lu	vatalanib/PTK787	2	104.2344094
WM451Lu	vatalanib/PTK787	10	59.89259709
WM451Lu	A769662	2	88.46405575
WM451Lu	A769662	10	113.9015476
WM451Lu	AS252424	1	95.16092012
WM451Lu	AS252424	5	83.40198074
WM451Lu	BI78D3	0.2	92.72160218
WM451Lu	BI78D3	1	82.56758631
WM451Lu	BID1870	0.2	102.1605352
WM451Lu	BID1870	1	85.51305878
WM451Lu	BMS536924	0.2	87.45618151
WM451Lu	BMS536924	1	106.0808523
WM451Lu	C75	1	91.80511114
WM451Lu	C75	5	91.32998797
WM451Lu	Dorsomorphin	0.4	114.2994729
WM451Lu	Dorsomorphin	2	62.38844489
WM451Lu	Embelin	1.2	92.04613932
WM451Lu	Embelin	6	84.97839137
WM451Lu	FH535	1	87.4554502
WM451Lu	FH535	5	80.10651465
WM451Lu	GSK0660	1	103.2630706
WM451Lu	GSK0660	5	93.51387317
WM451Lu	GSK650394	0.16	89.90735552
WM451Lu	GSK650394	0.8	106.7298422
WM451Lu	GW0742	2	117.2439885
WM451Lu	GW0742	10	100.3714557
WM451Lu	GW2580	1	95.4371841
WM451Lu	GW2580	5	101.2196658
WM451Lu	GW441756	0.4	72.72036235
WM451Lu	GW441756	2	113.9849283
WM451Lu	GW9662	2	105.6051094
WM451Lu	GW9662	10	116.5945338
WM451Lu	HIF-1i	2	97.69817726
WM451Lu	HIF-1i	10	90.70174297
WM451Lu	IPA3	0.8	116.7685082
WM451Lu	IPA3	4	109.795111
WM451Lu	JNK5a	0.008	99.2539966
WM451Lu	JNK5a	0.04	89.75135153
WM451Lu	JZL184	1	165.849293
WM451Lu	JZL184	5	107.2037167
WM451Lu	KU0063794	0.02	116.2653937
WM451Lu	KU0063794	0.1	112.827348
WM451Lu	KU55933	1	89.02178235
WM451Lu	KU55933	5	81.68138723
WM451Lu	L779450	0.2	113.9213129
WM451Lu	L779450	1	48.11486582
WM451Lu	LFM-A13	2	102.6305071
WM451Lu	LFM-A13	10	105.3114744
WM451Lu	LSN415169	1	112.1069365
WM451Lu	LSN415169	5	121.6968638
WM451Lu	NVP-TAE684	0.08	82.6159356
WM451Lu	NVP-TAE684	0.4	86.6673805
WM451Lu	PD173074	0.1	96.91862262
WM451Lu	PD173074	0.5	95.15937326
WM451Lu	PIM-1 4a	2	112.7487844
WM451Lu	PIM-1 4a	10	96.74465861
WM451Lu	QS11	1	90.62422745
WM451Lu	QS11	5	77.21315997
WM451Lu	SrcI1	2	108.3672748
WM451Lu	SrcI1	10	81.67853048
WM451Lu	SU6656	0.4	120.078226
WM451Lu	SU6656	2	72.79596519
WM451Lu	T0901317	1.4	81.24428578
WM451Lu	T0901317	7	104.1960101
WM451Lu	TCS401	1.666666667	78.98052943
WM451Lu	TCS401	8.333333333	84.1552191
WM451Lu	Tie2i	1	66.79402013
WM451Lu	Tie2i	5	101.4020622
WM451Lu	U73122	0.4	84.42656828
WM451Lu	U73122	2	107.2431948
WM451Lu	vasastrol	0.4	106.8662255
WM451Lu	vasastrol	2	82.29653271
WM451Lu	Wnti	0.1	66.36832466
WM451Lu	Wnti	0.5	25.56146842
WM451Lu	XAV939	2	111.5095714
WM451Lu	XAV939	10	103.0341358
WM451Lu	ZM336372	2	90.95865503
WM451Lu	ZM336372	10	107.8588472
C32	Bexarotene	2	78.46181198
C32	Bexarotene	10	145.3357528
C32	Bortezomib	0.001	88.43120387
C32	Bortezomib	0.005	30.32677209
C32	cisplatin	1.6	68.67173668
C32	cisplatin	8	85.37389534
C32	CP690550	1	68.91742912
C32	CP690550	5	110.113123
C32	Crizotinib/PF2341066	0.2	145.1460834
C32	Crizotinib/PF2341066	1	95.3189129
C32	dasatanib	0.004	272.6002467
C32	dasatanib	0.02	77.66054544
C32	decitabine	0.1	35.00938936
C32	decitabine	0.5	128.2679937
C32	Docetaxel	1e-04	100.51293
C32	Docetaxel	5e-04	73.40674645
C32	erlotinib	0.8	83.59795705
C32	erlotinib	4	114.668861
C32	etoposide	0.02	42.84439463
C32	etoposide	0.1	76.73467691
C32	everolimus	0.02	97.15639696
C32	everolimus	0.1	82.81235577
C32	fingolimod	2	163.8861849
C32	fingolimod	10	3.657348262
C32	fludarabine	0.2	71.06255221
C32	fludarabine	1	90.24719625
C32	gemcitabine	4e-04	73.99086398
C32	gemcitabine	0.002	94.72229223
C32	ruxolitinib	1	75.52936133
C32	ruxolitinib	5	118.1243325
C32	lapatinib	0.8	71.76705992
C32	lapatinib	4	90.09375082
C32	lenalidomide	1	67.5636526
C32	lenalidomide	5	117.1057977
C32	nilotinib	0.2	81.79027678
