expt_no	cell_line	inhibition_calc_method	first_agent	conc_first_agent	first_agent_inhibition	first_agent_stddev	second_agent	conc_second_agent	second_agent_inhibition	second_agent_stddev	combo_observed	combo_stddev	bliss	observed_bliss_diff
257	SU-86-86	41	5-fluorouracil	0.926	10.42	3.7512	Foretinib	0.2066	-5.89	6.7735	20.1	2.412	5.14	14.96
257	SU-86-86	41	BIBW-2992	0.0143	1.5	8.58	Dasatinib	0.0139	-0.19	6.2852	16.26	5.2032	1.31	14.95
252	PANC-1	41	Crizotinib	2.63	42.9	10.725	GSK2334470	0.1007	-4.48	13.216	55.29	9.3993	40.34	14.95
257	SU-86-86	41	Flavopiridol	0.2181	60.64	4.2448	YM155	0.0013	25.63	21.5292	85.68	2.5704	70.73	14.95
251	MiaPaCa-2	41	Crizotinib	0.3	23.95	2.1555	JQ1	0.4894	71.49	3.5745	93.27		78.32	14.95
257	SU-86-86	41	BIBW-2992	0.0569	1.07	8.9452	GSK650394A	1.1269	-1.88	7.3132	14.16	3.54	-0.79	14.95
252	PANC-1	41	17-DMAG	0.0307	22.55	9.922	CREBi1	0.9872	36.97	5.5455	66.13	7.9356	51.18	14.95
260	PL45	41	MLN-8237	0.0162	-24.69	2.9628	SN-38	0.0332	69.19	2.7676	76.53	1.5306	61.58	14.95
257	SU-86-86	41	Erlotinib	0.038	0.43	1.8834	Pemetrexed	0.0184	3.22	4.1538	18.58	7.8036	3.64	14.94
257	SU-86-86	41	Gemcitabine	0.1	48.14	0	Simvastatin	1	5.93	3.0836	66.16	0	51.22	14.94
257	SU-86-86	41	GSK1120212	0.0083	19.47	7.9827	Thapsigargin	0.01	72.14	7.9354	92.5	1.85	77.56	14.94
260	PL45	41	Paclitaxel	0.0059	52.29	6.2748	Thapsigargin	0.001	-11.64	5.238	61.68	4.3176	46.74	14.94
260	PL45	41	CMPD-1	2.5956	67.23	2.0169	Vorinostat	0.4261	-16.32	3.9168	76.82	3.841	61.88	14.94
257	SU-86-86	41	Erlotinib	3.1599	14.46	1.3014	Paclitaxel	0.001	11.31	1.9227	39.07	8.9861	24.13	14.94
260	PL45	41	Crizotinib	2.63	22.04	9.6976	Foretinib	0.5699	21.55	3.6635	53.77	3.7639	38.84	14.93
260	PL45	41	GSK1120212	0.0017	28.55	4.2825	Simvastatin	1	-6.28	4.2704	38.99	4.6788	24.06	14.93
257	SU-86-86	41	Dasatinib	0.0139	-0.19	6.2852	GSK2334470	0.1007	2.84	8.4916	17.59	4.7493	2.66	14.93
257	SU-86-86	41	Flavopiridol	0.0804	17.23	4.1352	MLN-8237	4	37.98	4.5576	63.59	1.9077	48.67	14.92
260	PL45	41	BYL-719	0.3639	3.38	3.5828	Dovitinib	2.6008	3.5	5.845	21.68	2.8184	6.76	14.92
260	PL45	41	AZD-8055	0.2649	68.11	4.0866	MLN-8237	0.0162	-24.69	2.9628	75.16	3.0064	60.24	14.92
257	SU-86-86	41	CMPD-1	6.7498	45.14	3.1598	GSK2334470	0.1007	2.84	8.4916	61.61	4.3127	46.7	14.91
257	SU-86-86	41	BYL-719	1.5396	11.75	7.4025	Crizotinib	2.63	22.18	1.7744	46.23	5.0853	31.32	14.91
260	PL45	41	BI-2536	0.0089	38.34	5.751	BRD-7389	1.2531	20.41	4.2861	65.83	1.3166	50.92	14.91
251	MiaPaCa-2	41	GSK2334470	0.1007	-5.25	7.7175	Vorinostat	2.08	64.49	7.7388	77.53	3.8765	62.63	14.9
260	PL45	41	CREBi1	0.9872	-11.58	8.106	CREBi1	4.2459	-0.68	3.7808	2.56	5.5296	-12.34	14.9
251	MiaPaCa-2	41	GSK1120212	0.0083	48.4	7.744	MK-2206	1.521	-3.68	15.6032	61.4	3.07	46.5	14.9
257	SU-86-86	41	GSK2334470	0.1007	2.84	8.4916	GSK650394A	0.5955	1.22	8.296	18.93	1.7037	4.03	14.9
257	SU-86-86	41	CMPD-1	6.7498	45.14	3.1598	JQ1	0.2087	13.55	1.626	67.47	3.3735	52.57	14.9
260	PL45	41	GDC-0941	0.6	27.37	2.737	MLN-8237	0.6658	26.46	7.6734	61.48	2.4592	46.59	14.89
260	PL45	41	5-fluorouracil	0.926	-4.43	1.0632	JQ1	0.2087	-8.11	4.2983	1.99	9.5321	-12.9	14.89
251	MiaPaCa-2	41	Dasatinib	0.0139	-11.78	2.8272	IMD 0354	1.13	38.6	3.088	46.26		31.37	14.89
251	MiaPaCa-2	41	Dasatinib	0.0139	-11.78	2.8272	Paclitaxel	0.001	25.78	4.1248	31.93		17.04	14.89
257	SU-86-86	41	GSK650394A	0.5955	1.22	8.296	MLN-8237	0.6658	27.69	6.9225	43.45	3.476	28.57	14.88
260	PL45	41	AZD-1480	10	-19.11	0.5733	Dovitinib	2.6008	3.5	5.845	-0.06	5.307	-14.94	14.88
260	PL45	41	17-DMAG	0.0307	64.74	1.9422	YM155	0.0021	15.74	4.5646	85.17	3.4068	70.29	14.88
257	SU-86-86	41	Dasatinib	0.0294	9.12	2.0064	Dovitinib	1	-1.87	4.114	22.29	1.7832	7.42	14.87
257	SU-86-86	41	AZD-1480	1	2.68	5.628	AZD-1480	10	-7.42	10.0912	10.33	0.7231	-4.54	14.87
260	PL45	41	Paclitaxel	0.0059	52.29	6.2748	Piperlongumine	2.5	7.73	5.1791	70.85	6.3765	55.98	14.87
251	MiaPaCa-2	41	Dasatinib	0.0294	33.66	4.0392	GSK2334470	8.616	13.77	2.0655	57.66		42.8	14.86
252	PANC-1	41	GSK2334470	0.551	11.21	5.7171	MK-2206	1.521	24.77	7.9264	48.06	5.7672	33.2	14.86
257	SU-86-86	41	SN-38	0.009	20.78	1.8702	YM155	0.0021	45.13	31.1397	71.39	9.9946	56.53	14.86
257	SU-86-86	41	BYL-719	0.3639	5.39	4.312	BYL-719	3.9734	19.93	7.5734	39.11	4.6932	24.25	14.86
257	SU-86-86	41	AZD-1480	3	-4.47	7.7778	Foretinib	0.5699	3.53	4.7302	14.07	3.0954	-0.78	14.85
257	SU-86-86	41	CREBi1	0.9872	2.77	5.4846	Pemetrexed	0.0184	3.22	4.1538	20.75	2.6975	5.9	14.85
260	PL45	41	AZD-1480	3	-21.21	4.0299	GSK1120212	0.0083	59.64	2.982	65.93	1.9779	51.08	14.85
257	SU-86-86	41	ABT-199	1	-4.27	6.7893	Crizotinib	2.63	22.18	1.7744	33.7	9.436	18.86	14.84
260	PL45	41	GSK650394A	1.1269	-7.76	1.8624	MLN-4924	1.3	74.67	2.2401	87.54	1.7508	72.7	14.84
260	PL45	41	MLN-8237	0.6658	26.46	7.6734	Oligomycin	0.3089	6.24	6.9888	45.89	2.7534	31.05	14.84
257	SU-86-86	41	BIBW-2992	0.5021	11.69	1.4028	CREBi1	0.9872	2.77	5.4846	28.98	1.7388	14.14	14.84
257	SU-86-86	41	GSK650394A	0.5955	1.22	8.296	Gemcitabine	0.0416	44.78	1.7912	60.29	3.0145	45.45	14.84
257	SU-86-86	41	AZD-8055	0.2649	42.82	4.282	Paclitaxel	0.001	11.31	1.9227	64.13	15.3912	49.29	14.84
252	PANC-1	41	BYL-719	1.5396	17.61	1.5849	Vorinostat	2.08	-7.24	3.982	26.47	9.2645	11.64	14.83
260	PL45	41	AZD-7762	0.552	61.76	4.9408	BRD-7389	0.6297	-14.32	9.308	71.11	2.1333	56.28	14.83
260	PL45	41	17-DMAG	0.0307	64.74	1.9422	Simvastatin	4	-4.15	1.992	78.11	4.6866	63.28	14.83
252	PANC-1	41	MK-2206	0.1602	6.64	4.1832	Piperlongumine	5	50.1	1.503	68.24	6.1416	53.41	14.83
260	PL45	41	GSK650394A	1.1269	-7.76	1.8624	MLN-8237	0.6658	26.46	7.6734	35.58	1.4232	20.75	14.83
251	MiaPaCa-2	41	Flavopiridol	0.2181	57.61	1.1522	GSK650394A	0.5955	-5.23	25.3132	70.22	11.9374	55.39	14.83
260	PL45	41	Crizotinib	0.3	-24.93	7.9776	MLN-4924	1.3	74.67	2.2401	83.19	2.4957	68.36	14.83
252	PANC-1	41	BI-2536	0.0192	47.97	1.4391	Erlotinib	3.1599	12.26	11.7696	69.18	3.459	54.35	14.83
260	PL45	41	Dasatinib	0.2157	71.31	0.7131	Thapsigargin	0.004	-17.52	2.9784	81.11	2.4333	66.28	14.83
252	PANC-1	41	AZD-1480	1	-2.68	15.2492	GSK650394A	2.1931	-3.08	11.1804	8.99	7.8213	-5.84	14.83
257	SU-86-86	41	Flavopiridol	0.1381	40.26	9.2598	MK-2206	1.521	-2.16	13.5	53.79	4.3032	38.97	14.82
257	SU-86-86	41	Flavopiridol	0.0804	17.23	4.1352	Thapsigargin	0.004	51.24	10.248	74.45	10.423	59.64	14.81
260	PL45	41	AZD-1480	3	-21.21	4.0299	Foretinib	0.5699	21.55	3.6635	19.72	7.4936	4.91	14.81
260	PL45	41	AZD-7762	0.1322	24.5	4.9	Oligomycin	0.3089	6.24	6.9888	44.02	4.8422	29.21	14.81
257	SU-86-86	41	Dasatinib	0.2157	48.94	5.3834	Piperlongumine	2.5	11.39	3.417	69.57	2.0871	54.76	14.81
260	PL45	41	BYL-719	0.3639	3.38	3.5828	Dasatinib	0.2157	71.31	0.7131	87.08	1.7416	72.28	14.8
257	SU-86-86	41	Foretinib	0.2066	-5.89	6.7735	Paclitaxel	0.0059	46.42	2.321	58.06	2.903	43.26	14.8
252	PANC-1	41	MK-2206	5	35.42	30.4612	Simvastatin	4	2.33	6.99	51.72	2.586	36.92	14.8
257	SU-86-86	41	GSK1120212	0.0083	19.47	7.9827	GSK650394A	2.1931	0.58	10.2892	34.74	2.7792	19.94	14.8
252	PANC-1	41	BRD-7389	1.2531	18.42	16.578	Erlotinib	3.1599	12.26	11.7696	43.22	7.7796	28.42	14.8
257	SU-86-86	41	GSK1120212	0.0017	4.04	5.8176	GSK1120212	0.0083	19.47	7.9827	37.52	1.5008	22.72	14.8
260	PL45	41	SB225002	2	38.57	5.0141	YM155	0.0021	15.74	4.5646	63.04	3.152	48.24	14.8
252	PANC-1	41	AZD-8055	0.2649	41.09	3.2872	Vorinostat	2.08	-7.24	3.982	51.6	1.548	36.82	14.78
257	SU-86-86	41	AZD-8055	0.2649	42.82	4.282	YM155	0.0021	45.13	31.1397	83.4	1.668	68.63	14.77
260	PL45	41	Paclitaxel	0.0059	52.29	6.2748	SB225002	0.22	-14.22	5.9724	60.28	1.8084	45.51	14.77
251	MiaPaCa-2	41	Foretinib	0.5699	40.27	11.6783	Simvastatin	1	16.69	4.3394	65.01	1.3002	50.24	14.77
260	PL45	41	BIBW-2992	0.5021	18.07	2.5298	MLN-8237	0.6658	26.46	7.6734	54.52	1.6356	39.75	14.77
257	SU-86-86	41	BIBW-2992	0.5021	11.69	1.4028	GDC-0941	0.6	14.82	8.5956	39.55	5.1415	24.78	14.77
252	PANC-1	41	Dasatinib	0.0294	16.6	6.474	Pemetrexed	0.0504	16.06	6.5846	44.76	6.2664	29.99	14.77
260	PL45	41	BI-2536	0.0062	3.89	8.8303	PF-431396	2.143	33.88	7.1148	51.22	3.5854	36.45	14.77
260	PL45	41	Dovitinib	2.6008	3.5	5.845	Simvastatin	1	-6.28	4.2704	12.2	2.44	-2.56	14.76
252	PANC-1	41	MLN-4924	1.3	40.99	11.0673	Pemetrexed	0.0504	16.06	6.5846	65.23		50.47	14.76
257	SU-86-86	41	Crizotinib	2.63	22.18	1.7744	Paclitaxel	0.001	11.31	1.9227	45.74	3.6592	30.98	14.76
260	PL45	41	Dasatinib	0.2157	71.31	0.7131	Foretinib	0.5699	21.55	3.6635	92.25	0	77.49	14.76
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	MLN-4924	1.3	74.67	2.2401	85.79	0.8579	71.04	14.75
257	SU-86-86	41	BI-2536	0.0089	18.47	16.4383	MK-1775	0.3239	44.99	3.5992	69.9	2.097	55.15	14.75
257	SU-86-86	41	AZD-1480	1	2.68	5.628	GSK2334470	8.616	0.15	10.1145	17.57	4.9196	2.83	14.74
260	PL45	41	GSK650394A	1.1269	-7.76	1.8624	MLN-4924	0.5	60.85	2.434	72.55	0.7255	57.81	14.74
257	SU-86-86	41	BIBW-2992	0.0143	1.5	8.58	GSK650394A	0.5955	1.22	8.296	17.44	4.0112	2.7	14.74
257	SU-86-86	41	BIBW-2992	0.0143	1.5	8.58	Crizotinib	0.87	3.07	3.4998	19.25	1.7325	4.52	14.73
257	SU-86-86	41	Gemcitabine	0.0416	44.78	1.7912	Thapsigargin	0.001	4.86	6.7554	62.19	4.3533	47.46	14.73
260	PL45	41	AZD-7762	0.1322	24.5	4.9	IMD 0354	0.13	-21.5	7.095	23	4.14	8.27	14.73
260	PL45	41	ABT-199	0.2	-16.18	4.5304	GDC-0941	0.6	27.37	2.737	30.35	3.035	15.62	14.73
260	PL45	41	MK-1775	0.3239	17.08	2.9036	Paclitaxel	0.001	13.91	4.173	43.34	1.7336	28.61	14.73
251	MiaPaCa-2	41	Crizotinib	0.87	47.39	4.739	Vorinostat	2.08	64.49	7.7388	96.05		81.32	14.73
260	PL45	41	AZD-8055	0.0212	18.37	4.0414	MLN-8237	0.6658	26.46	7.6734	54.69	4.3752	39.97	14.72
257	SU-86-86	41	GDC-0941	1.1616	27.5	10.725	Simvastatin	1	5.93	3.0836	46.52	6.5128	31.8	14.72
260	PL45	41	BYL-719	3.9734	28.56	1.9992	Erlotinib	0.1161	0.61	9.2659	43.72	2.6232	29	14.72
260	PL45	41	5-fluorouracil	2.1871	4.81	1.7797	BIBW-2992	0.0569	6.99	10.0656	26.18	4.7124	11.46	14.72
260	PL45	41	BI-2536	0.0192	56.91	2.8455	SB225002	0.22	-14.22	5.9724	65.5	3.93	50.78	14.72
252	PANC-1	41	GSK1120212	0.0239	27.04	1.6224	MK-2206	0.1602	6.64	4.1832	46.59	11.1816	31.88	14.71
252	PANC-1	41	GSK1120212	0.0017	19.18	5.5622	Vorinostat	2.08	-7.24	3.982	28.04	11.216	13.33	14.71
252	PANC-1	41	JQ1	0.2087	6.69	7.6266	MK-2206	0.1602	6.64	4.1832	27.6	24.012	12.89	14.71
252	PANC-1	41	17-DMAG	0.0307	22.55	9.922	Piperlongumine	5	50.1	1.503	76.06	2.2818	61.35	14.71
260	PL45	41	Erlotinib	3.1599	6.8	4.624	MK-1775	0.3239	17.08	2.9036	37.43	4.8659	22.72	14.71
257	SU-86-86	41	GSK2334470	0.551	3.55	6.4965	IMD 0354	0.5	24.32	4.6208	41.71	1.2513	27.01	14.7
260	PL45	41	GSK1120212	0.0017	28.55	4.2825	GSK2334470	0.1007	-13.43	6.715	33.65	1.346	18.95	14.7
260	PL45	41	AZD-7762	0.552	61.76	4.9408	Dasatinib	0.0139	5.59	5.0869	78.6	3.144	63.9	14.7
260	PL45	41	Dasatinib	0.2157	71.31	0.7131	GSK650394A	0.5955	-19.74	12.831	80.35	2.4105	65.65	14.7
260	PL45	41	5-fluorouracil	2.1871	4.81	1.7797	GSK2334470	0.551	-5.33	1.5457	14.44	2.4548	-0.26	14.7
252	PANC-1	41	IMD 0354	0.5	27	2.43	Simvastatin	4	2.33	6.99	43.4	1.302	28.7	14.7
252	PANC-1	41	Simvastatin	0.25	29.6	6.808	Vorinostat	2.08	-7.24	3.982	39.2		24.5	14.7
257	SU-86-86	41	AZD-8055	0.0511	15.4	4.928	Foretinib	0.2066	-5.89	6.7735	25.12	5.2752	10.42	14.7
260	PL45	41	5-fluorouracil	0.926	-4.43	1.0632	SB225002	0.67	-9.64	3.5668	0.2	4.258	-14.5	14.7
260	PL45	41	AZD-1480	3	-21.21	4.0299	BI-2536	0.0192	56.91	2.8455	62.46	1.8738	47.77	14.69
257	SU-86-86	41	BIBW-2992	0.5021	11.69	1.4028	CREBi1	4.2459	6.69	5.0175	32.29	2.2603	17.6	14.69
260	PL45	41	GSK2334470	0.551	-5.33	1.5457	IMD 0354	1.13	41.52	4.9824	53.09	1.0618	38.4	14.69
260	PL45	41	ABT-199	0.2	-16.18	4.5304	MLN-4924	1.3	74.67	2.2401	85.26	3.4104	70.57	14.69
260	PL45	41	AZD-7762	0.552	61.76	4.9408	Simvastatin	1	-6.28	4.2704	74.05	5.1835	59.36	14.69
260	PL45	41	5-fluorouracil	2.1871	4.81	1.7797	BRD-7389	1.2531	20.41	4.2861	38.92	3.1136	24.24	14.68
251	MiaPaCa-2	41	BRD-7389	1.2531	42.08	13.0448	SB225002	0.67	16.34	13.072	66.22	5.9598	51.54	14.68
252	PANC-1	41	5-fluorouracil	2.1871	29.02	11.0276	SN-38	0.009	20.8	4.576	58.46	11.1074	43.78	14.68
260	PL45	41	GSK650394A	1.1269	-7.76	1.8624	IMD 0354	1.13	41.52	4.9824	51.66	4.1328	36.98	14.68
257	SU-86-86	41	Dasatinib	0.0294	9.12	2.0064	GDC-0941	0.154	4.32	2.8944	27.73	3.3276	13.05	14.68
260	PL45	41	JQ1	0.4894	7.16	2.4344	MLN-4924	1.3	74.67	2.2401	91.16	1.8232	76.48	14.68
257	SU-86-86	41	AZD-8055	0.2649	42.82	4.282	Crizotinib	0.3	1.58	7.8526	58.4	4.672	43.72	14.68
257	SU-86-86	41	BI-2536	0.0192	39.47	3.5523	Crizotinib	0.3	1.58	7.8526	55.11	3.8577	40.43	14.68
257	SU-86-86	41	Erlotinib	0.038	0.43	1.8834	JQ1	0.4894	41.36	6.6176	56.29	2.8145	41.61	14.68
257	SU-86-86	41	17-DMAG	0.0162	26.99	12.9552	MK-2206	1.521	-2.16	13.5	40.08	11.6232	25.41	14.67
257	SU-86-86	41	Crizotinib	0.3	1.58	7.8526	SN-38	0.0567	45.2	4.068	60.74	3.6444	46.07	14.67
260	PL45	41	AZD-8055	0.0511	39.56	2.7692	Erlotinib	0.1161	0.61	9.2659	54.6	3.276	39.93	14.67
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	Erlotinib	0.1161	11.51	1.7265	50.58	9.6102	35.91	14.67
257	SU-86-86	41	BI-2536	0.0062	4.51	6.4042	Foretinib	0.2066	-5.89	6.7735	13.56	1.0848	-1.11	14.67
257	SU-86-86	41	GDC-0941	1.1616	27.5	10.725	JQ1	0.2087	13.55	1.626	51.99	4.6791	37.32	14.67
260	PL45	41	BI-2536	0.0192	56.91	2.8455	IMD 0354	0.5	-4.74	2.607	69.53	2.7812	54.87	14.66
251	MiaPaCa-2	41	Pemetrexed	0.0184	13.91	0.9737	Vorinostat	2.08	64.49	7.7388	84.09	2.5227	69.43	14.66
260	PL45	41	BI-2536	0.0192	56.91	2.8455	Thapsigargin	0.001	-11.64	5.238	66.55	3.3275	51.89	14.66
257	SU-86-86	41	Gemcitabine	0.1	48.14	0	MLN-4924	0.5	46.71	2.3355	87.02	0.8702	72.36	14.66
251	MiaPaCa-2	41	MK-2206	5	1.18	9.4754	Piperlongumine	2.5	80.73	1.6146	95.62	0.9562	80.96	14.66
257	SU-86-86	41	GSK1120212	0.0017	4.04	5.8176	SB225002	0.22	-0.17	6.9496	18.53	2.7795	3.88	14.65
260	PL45	41	ABT-199	0.2	-16.18	4.5304	BYL-719	3.9734	28.56	1.9992	31.65	4.7475	17	14.65
252	PANC-1	41	GSK650394A	1.1269	7.71	5.397	Thapsigargin	0.001	5.35	2.889	27.3	9.282	12.65	14.65
251	MiaPaCa-2	41	AZD-1480	10	-20.67	6.6144	SN-38	0.0567	64.1	1.923	71.33		56.68	14.65
257	SU-86-86	41	BIBW-2992	0.0143	1.5	8.58	CMPD-1	2.5956	10.24	6.9632	26.24	5.5104	11.59	14.65
257	SU-86-86	41	BIBW-2992	0.0143	1.5	8.58	MK-2206	5	5.31	9.7173	21.38	3.8484	6.73	14.65
251	MiaPaCa-2	41	GSK2334470	8.616	13.77	2.0655	Simvastatin	1	16.69	4.3394	42.8	2.996	28.16	14.64
251	MiaPaCa-2	41	MK-1775	0.3239	42.48	2.124	Vorinostat	0.7687	20.18	6.4576	68.73	13.0587	54.09	14.64
251	MiaPaCa-2	41	CREBi1	2.0724	3.2	22.432	MK-1775	0.3239	42.48	2.124	58.96	1.1792	44.32	14.64
257	SU-86-86	41	ABT-199	1	-4.27	6.7893	BRD-7389	0.6297	4.59	11.934	15.16	1.9708	0.52	14.64
252	PANC-1	41	AZD-1480	1	-2.68	15.2492	Dasatinib	0.0139	0.74	16.9756	12.72	2.1624	-1.92	14.64
257	SU-86-86	41	GDC-0941	0.154	4.32	2.8944	MK-2206	5	5.31	9.7173	24.04	7.212	9.4	14.64
257	SU-86-86	41	MLN-4924	1.3	81.77	2.4531	Vorinostat	0.7687	9.06	5.6172	98.05	0	83.42	14.63
260	PL45	41	CMPD-1	0.845	43.63	4.7993	GDC-0941	0.6	27.37	2.737	73.69	2.9476	59.06	14.63
257	SU-86-86	41	CREBi1	4.2459	6.69	5.0175	GSK650394A	2.1931	0.58	10.2892	21.86	1.9674	7.23	14.63
257	SU-86-86	41	GSK2334470	0.551	3.55	6.4965	Simvastatin	4	59.93	2.3972	75.98	2.2794	61.35	14.63
257	SU-86-86	41	BIBW-2992	0.0569	1.07	8.9452	MK-2206	1.521	-2.16	13.5	13.56	3.5256	-1.07	14.63
257	SU-86-86	41	Gemcitabine	0.1	48.14	0	MK-2206	1.521	-2.16	13.5	61.65	1.8495	47.02	14.63
257	SU-86-86	41	Gemcitabine	0.0416	44.78	1.7912	Pemetrexed	0.0184	3.22	4.1538	61.18	4.2826	46.56	14.62
257	SU-86-86	41	AZD-1480	1	2.68	5.628	IMD 0354	0.13	-1.57	6.908	15.77	3.3117	1.15	14.62
257	SU-86-86	41	Thapsigargin	0.01	72.14	7.9354	Vorinostat	2.08	43.15	8.1985	98.78	0.9878	84.16	14.62
257	SU-86-86	41	Dovitinib	1	-1.87	4.114	Foretinib	1.4244	36.03	7.9266	49.45	9.3955	34.83	14.62
251	MiaPaCa-2	41	SN-38	0.0567	64.1	1.923	Vorinostat	0.7687	20.18	6.4576	85.96	2.5788	71.34	14.62
257	SU-86-86	41	Dasatinib	0.2157	48.94	5.3834	GSK2334470	8.616	0.15	10.1145	63.64	4.4548	49.02	14.62
252	PANC-1	41	AZD-1480	3	-1.06	19.5676	Simvastatin	4	2.33	6.99	15.91	5.5685	1.29	14.62
257	SU-86-86	41	CREBi1	4.2459	6.69	5.0175	IMD 0354	0.13	-1.57	6.908	19.85	3.97	5.23	14.62
252	PANC-1	41	BRD-7389	1.2531	18.42	16.578	Vorinostat	0.7687	-8.35	23.213	26.23	17.5741	11.61	14.62
257	SU-86-86	41	MLN-8237	4	37.98	4.5576	YM155	0.0013	25.63	21.5292	68.49	2.7396	53.88	14.61
252	PANC-1	41	Erlotinib	3.1599	12.26	11.7696	JQ1	0.2087	6.69	7.6266	32.74	10.8042	18.13	14.61
252	PANC-1	41	Carfilzomib	0.01	57.15	9.144	Simvastatin	4	2.33	6.99	72.76	8.7312	58.15	14.61
257	SU-86-86	41	AZD-8055	0.0212	-2.83	3.396	BRD-7389	0.6297	4.59	11.934	16.5	3.135	1.89	14.61
257	SU-86-86	41	CMPD-1	6.7498	45.14	3.1598	Flavopiridol	0.2181	60.64	4.2448	93.02	0.9302	78.41	14.61
251	MiaPaCa-2	41	Foretinib	0.5699	40.27	11.6783	GDC-0941	0.6	23.26	2.0934	68.76	4.1256	54.16	14.6
252	PANC-1	41	BRD-7389	0.6297	14.4	14.4	BRD-7389	1.2531	18.42	16.578	44.77	8.0586	30.17	14.6
252	PANC-1	41	BRD-7389	0.3071	0.14	10.4622	GDC-0941	0.154	5.16	10.4232	19.89	1.3923	5.29	14.6
252	PANC-1	41	BRD-7389	1.2531	18.42	16.578	MLN-8237	0.0162	0.38	20.919	33.32	0.3332	18.73	14.59
257	SU-86-86	41	Dasatinib	0.2157	48.94	5.3834	Thapsigargin	0.001	4.86	6.7554	66.01	3.9606	51.42	14.59
252	PANC-1	41	MK-2206	0.1602	6.64	4.1832	Paclitaxel	0.0059	43.2	7.776	61.56	1.8468	46.97	14.59
251	MiaPaCa-2	41	Crizotinib	0.3	23.95	2.1555	GSK2334470	0.1007	-5.25	7.7175	34.55		19.96	14.59
260	PL45	41	MLN-4924	0.5	60.85	2.434	Oligomycin	0.3089	6.24	6.9888	77.88	1.5576	63.29	14.59
251	MiaPaCa-2	41	GSK2334470	0.1007	-5.25	7.7175	SN-38	0.0567	64.1	1.923	76.81	1.5362	62.22	14.59
257	SU-86-86	41	5-fluorouracil	7.904	42.95	3.0065	Flavopiridol	0.1381	40.26	9.2598	80.5	1.61	65.92	14.58
260	PL45	41	Foretinib	0.2066	4.25	3.4	MK-1775	0.5941	43.28	2.164	60.27	1.2054	45.69	14.58
257	SU-86-86	41	Simvastatin	1	5.93	3.0836	YM155	0.0042	63.71	6.371	80.43	2.4129	65.86	14.57
257	SU-86-86	41	BI-2536	0.0089	18.47	16.4383	Vorinostat	2.08	43.15	8.1985	68.22	0.6822	53.65	14.57
257	SU-86-86	41	JQ1	0.2087	13.55	1.626	Paclitaxel	0.0059	46.42	2.321	68.25	4.095	53.68	14.57
257	SU-86-86	41	CREBi1	0.9872	2.77	5.4846	GSK1120212	0.0017	4.04	5.8176	21.27	5.7429	6.7	14.57
257	SU-86-86	41	MLN-8237	0.6658	27.69	6.9225	Thapsigargin	0.004	51.24	10.248	79.3	1.586	64.74	14.56
260	PL45	41	5-fluorouracil	7.904	20.06	9.4282	Simvastatin	4	-4.15	1.992	31.29	7.1967	16.74	14.55
260	PL45	41	17-DMAG	0.0162	26.7	4.539	BI-2536	0.0089	38.34	5.751	69.35	2.0805	54.8	14.55
260	PL45	41	MLN-4924	0.27	24.65	5.423	MLN-8237	4	26.7	4.005	59.32	4.1524	44.77	14.55
260	PL45	41	AZD-1480	1	-15.34	3.835	MK-1775	0.3239	17.08	2.9036	18.91	1.891	4.36	14.55
260	PL45	41	GDC-0941	0.154	-4.06	7.3486	MK-1775	0.5941	43.28	2.164	55.53	5.553	40.98	14.55
257	SU-86-86	41	Dovitinib	1	-1.87	4.114	MK-1775	0.3239	44.99	3.5992	58.51	1.1702	43.96	14.55
260	PL45	41	Gemcitabine	0.0416	58.53	2.3412	IMD 0354	0.13	-21.5	7.095	64.15	1.283	49.61	14.54
252	PANC-1	41	IMD 0354	0.5	27	2.43	MK-2206	1.521	24.77	7.9264	59.62	4.7696	45.08	14.54
257	SU-86-86	41	BYL-719	3.9734	19.93	7.5734	Erlotinib	3.1599	14.46	1.3014	46.05	3.2235	31.51	14.54
252	PANC-1	41	Dasatinib	0.0139	0.74	16.9756	PF-431396	0.9533	28.43	7.6761	43.5	0.87	28.96	14.54
252	PANC-1	41	GSK2334470	8.616	29.12	5.5328	JQ1	0.2087	6.69	7.6266	48.4	6.292	33.86	14.54
251	MiaPaCa-2	41	GSK650394A	2.1931	-22.35	8.046	MLN-8237	0.6658	68.14	5.4512	75.56	2.2668	61.02	14.54
257	SU-86-86	41	Flavopiridol	0.2181	60.64	4.2448	Piperlongumine	5	40.03	9.2069	90.93	2.7279	76.4	14.53
260	PL45	41	5-fluorouracil	0.926	-4.43	1.0632	MK-1775	0.3239	17.08	2.9036	27.94	5.8674	13.41	14.53
251	MiaPaCa-2	41	Dasatinib	0.0139	-11.78	2.8272	GSK1120212	0.0083	48.4	7.744	56.85		42.32	14.53
252	PANC-1	41	Vorinostat	2.08	-7.24	3.982	YM155	0.0013	79.85	8.7835	92.92		78.39	14.53
257	SU-86-86	41	MLN-4924	1.3	81.77	2.4531	Vorinostat	0.4261	6.34	5.1988	97.46	0.9746	82.93	14.53
257	SU-86-86	41	Erlotinib	0.1161	6.48	3.1104	JQ1	0.4894	41.36	6.6176	59.69	1.1938	45.16	14.53
252	PANC-1	41	5-fluorouracil	2.1871	29.02	11.0276	GDC-0941	0.154	5.16	10.4232	47.2	9.912	32.68	14.52
